DEPTH,BS:1,BS:2,DNPH:1,DNPH:2,DPHZ:1,DPHZ:2,DSOZ:1,DSOZ:2,DT:1,DT:2,ECGR,EHGR:1,EHGR:2,GR:1,GR:2,GR:3,GR_EDIT,HART:1,HART:2,HCAL:1,HCAL:2,HDRA:1,HDRA:2,HRLD:1,HRLD:2,HRLS:1,HRLS:2,HTEM:1,HTEM:2,HTNP:1,HTNP:2,PEF8:1,PEF8:2,RHO8,RHOZ,RXO8,RXOZ,SP:1,SP:2,TENS:1,TENS:2,TENS:3,TENS:4,VCL
85.0392,,6.125,,,,,,,,,31.2908,,0.804,0.804,,,61.2908,,,,,,,,,,,,,,0.514256,,,,,,,,,,607.6111,,,
85.1916,,6.125,,,,,,,,,26.9751,,0.8037,0.8037,,,56.9751,,,,,,,,,,,,,,0.506189,,,,,,,,,,608.1419,,,
85.344,,6.125,,,,,,,,,24.0347,,0.804,0.804,,,54.0347,,,,,,,,,,,,,,0.515571,,,,,,,,,,607.3809,,,
85.4964,,6.125,,,,,,,,,23.1163,,0.8042,0.8042,,,53.1163,,,,,,,,,,,,,,0.542583,,,,,,,,,,606.0903,,,
85.6488,,6.125,,,,,,,,,23.4144,,0.8042,0.8042,,,53.4144,,,,,,,,,,,,,,0.564457,,,,,,,,,,606.788,,,
85.8012,,6.125,,,,,,,,,23.0587,,0.8042,0.8042,,,53.0587,,,,,,,,,,,,,,0.573799,,,,,,,,,,608.2881,,,
85.9536,,6.125,,,,,,,,,21.5601,,0.8042,0.8042,,,51.5601,,,,,,,,,,,,,,0.575678,,,,,,,,,,607.1368,,,
86.106,,6.125,,,,,,,,,19.8612,,0.8042,0.8042,,,49.8612,,,,,,,,,,,,,,0.579595,,,,,,,,,,605.0784,,,
86.2584,,6.125,,,,,,,,,19.1657,,0.8042,0.8042,,,49.1657,,,,,,,,,,,,,,0.57698,,,,,,,,,,604.9736,,,
86.4108,,6.125,,,,,,,,,19.2581,,0.8042,0.8042,,,49.2581,,,,,,,,,,,,,,0.55836,,,,,,,,,,606.2296,,,
86.5632,,6.125,,,,,,,,,19.7153,,0.8042,0.8042,,,49.7153,,,,,,,,,,,,,,0.543665,,,,,,,,,,606.9135,,,
86.7156,,6.125,,,,,,,,,21.2385,,0.804,0.804,,,51.2385,,,,,,,,,,,,,,0.553736,,,,,,,,,,606.0063,,,
86.868,,6.125,,,,,,,,,23.7947,,0.8037,0.8037,,,53.7947,,,,,,,,,,,,,,0.587034,,,,,,,,,,605.8532,,,
87.0204,,6.125,,,,,,,,,26.6217,,0.804,0.804,,,56.6217,,,,,,,,,,,,,,0.61599,,,,,,,,,,607.1714,,,
87.1728,,6.125,,,,,,,,,28.9315,,0.8042,0.8042,,,58.9315,,,,,,,,,,,,,,0.640392,,,,,,,,,,607.556,,,
87.3252,,6.125,,,,,,,,,31.6492,,0.8042,0.8042,,,61.6492,,,,,,,,,,,,,,0.664086,,,,,,,,,,608.1765,,,
87.4776,,6.125,,,,,,,,,35.709,,0.8042,0.8042,,,65.709,,,,,,,,,,,,,,0.654737,,,,,,,,,,607.9255,,,
87.63,,6.125,,,,,,,,,39.8834,,0.8042,0.8042,,,69.8834,,,,,,,,,,,,,,0.607172,,,,,,,,,,608.2397,,,
87.7824,,6.125,,,,,,,,,43.4112,,0.8042,0.8042,,,73.4112,,,,,,,,,,,,,,0.538436,,,,,,,,,,610.7863,,,
87.9348,,6.125,,,,,,,,,46.2878,,0.8042,0.8042,,,76.2878,,,,,,,,,,,,,,0.494288,,,,,,,,,,611.3378,,,
88.0872,,6.125,,,,,,,,,48.8768,,0.8042,0.8042,,,78.8768,,,,,,,,,,,,,,0.470434,,,,,,,,,,610.0679,,,
88.2396,,6.125,,,,,,,,,50.3836,,0.8042,0.8042,,,80.3836,,,,,,,,,,,,,,0.466036,,,,,,,,,,608.8533,,,
88.392,,6.125,,,,,,,,,49.9948,,0.804,0.804,,,79.9948,,,,,,,,,,,,,,0.477329,,,,,,,,,,606.8928,,,
88.5444,,6.125,,,,,,,,,48.5999,,0.8037,0.8037,,,78.5999,,,,,,,,,,,,,,0.484443,,,,,,,,,,606.7742,,,
88.6968,,6.125,,,,,,,,,46.9172,,0.804,0.804,,,76.9172,,,,,,,,,,,,,,0.47647,,,,,,,,,,608.4067,,,
88.8492,,6.125,,,,,,,,,46.2105,,0.8042,0.8042,,,76.2105,,,,,,,,,,,,,,0.45314,,,,,,,,,,608.9305,,,
89.0016,,6.125,,,,,,,,,47.027,,0.8042,0.8042,,,77.027,,,,,,,,,,,,,,0.439024,,,,,,,,,,610.0817,,,
89.154,,6.125,,,,,,,,,49.403,,0.8042,0.8042,,,79.403,,,,,,,,,,,,,,0.437882,,,,,,,,,,610.8979,,,
89.3064,,6.125,,,,,,,,,52.2583,,0.8042,0.8042,,,82.2583,,,,,,,,,,,,,,0.444922,,,,,,,,,,609.6143,,,
89.4588,,6.125,,,,,,,,,53.9572,,0.8042,0.8042,,,83.9572,,,,,,,,,,,,,,0.445664,,,,,,,,,,609.056,,,
89.6112,,6.125,,,,,,,,,53.7178,,0.804,0.804,,,83.7178,,,,,,,,,,,,,,0.458733,,,,,,,,,,609.5234,,,
89.7636,,6.125,,,,,,,,,51.6648,,0.8037,0.8037,,,81.6648,,,,,,,,,,,,,,0.501162,,,,,,,,,,609.6212,,,
89.916,,6.125,,,,,,,,,49.5358,,0.804,0.804,,,79.5358,,,,,,,,,,,,,,0.544243,,,,,,,,,,609.8584,,,
90.0684,,6.125,,,,,,,,,48.7768,,0.8042,0.8042,,,78.7768,,,,,,,,,,,,,,0.55666,,,,,,,,,,608.295,,,
90.2208,,6.125,,,,,,,,,49.364,,0.8042,0.8042,,,79.364,,,,,,,,,,,,,,0.522645,,,,,,,,,,605.0577,,,
90.3732,,6.125,,,,,,,,,50.7747,,0.8042,0.8042,,,80.7747,,,,,,,,,,,,,,0.479558,,,,,,,,,,604.7502,,,
90.5256,,6.125,,,,,,,,,51.7664,,0.8042,0.8042,,,81.7664,,,,,,,,,,,,,,0.451251,,,,,,,,,,606.0132,,,
90.678,,6.125,,,,,,,,,52.0652,,0.8042,0.8042,,,82.0652,,,,,,,,,,,,,,0.443687,,,,,,,,,,606.9976,,,
90.8304,,6.125,,,,,,,,,51.9933,,0.8042,0.8042,,,81.9933,,,,,,,,,,,,,,0.447298,,,,,,,,,,609.6351,,,
90.9828,,6.125,,,,,,,,,51.9996,,0.8042,0.8042,,,81.9996,,,,,,,,,,,,,,0.446072,,,,,,,,,,611.4632,,,
91.1352,,6.125,,,,,,,,,50.7437,,0.8042,0.8042,,,80.7437,,,,,,,,,,,,,,0.432834,,,,,,,,,,610.0817,,,
91.2876,,6.125,,,,,,,,,47.851,,0.8041,0.8041,,,77.851,,,,,,,,,,,,,,0.426382,,,,,,,,,,607.5836,,,
91.44,,6.125,,,,,,,,,45.5951,,0.8039,0.8039,,,75.5951,,,,,,,,,,,,,,0.43983,,,,,,,,,,606.1042,,,
91.5924,,6.125,,,,,,,,,46.6578,,0.8041,0.8041,,,76.6578,,,,,,,,,,,,,,0.4697,,,,,,,,,,605.8878,,,
91.7448,,6.125,,,,,,,,,49.9167,,0.8042,0.8042,,,79.9167,,,,,,,,,,,,,,0.497346,,,,,,,,,,605.8877,,,
91.8972,,6.125,,,,,,,,,51.1271,,0.804,0.804,,,81.1271,,,,,,,,,,,,,,0.488863,,,,,,,,,,606.1042,,,
92.0496,,6.125,,,,,,,,,49.9395,,0.8037,0.8037,,,79.9395,,,,,,,,,,,,,,0.46633,,,,,,,,,,606.6901,,,
92.202,,6.125,,,,,,,,,48.8576,,0.804,0.804,,,78.8576,,,,,,,,,,,,,,0.473094,,,,,,,,,,607.9047,,,
92.3544,,6.125,,,,,,,,,48.2315,,0.8042,0.8042,,,78.2315,,,,,,,,,,,,,,0.517429,,,,,,,,,,609.9908,,,
92.5068,,6.125,,,,,,,,,46.5004,,0.8042,0.8042,,,76.5004,,,,,,,,,,,,,,0.551316,,,,,,,,,,610.647,,,
92.6592,,6.125,,,,,,,,,43.8009,,0.8042,0.8042,,,73.8009,,,,,,,,,,,,,,0.540969,,,,,,,,,,611.0868,,,
92.8116,,6.125,,,,,,,,,41.8351,,0.804,0.804,,,71.8351,,,,,,,,,,,,,,0.505096,,,,,,,,,,612.2587,,,
92.964,,6.125,,,,,,,,,41.796,,0.8037,0.8037,,,71.796,,,,,,,,,,,,,,0.474699,,,,,,,,,,612.0009,,,
93.1164,,6.125,,,,,,,,,43.416,,0.804,0.804,,,73.416,,,,,,,,,,,,,,0.451777,,,,,,,,,,611.5542,,,
93.2688,,6.125,,,,,,,,,45.3611,,0.8041,0.8041,,,75.3611,,,,,,,,,,,,,,0.454394,,,,,,,,,,611.7844,,,
93.4212,,6.125,,,,,,,,,46.2566,,0.8037,0.8037,,,76.2566,,,,,,,,,,,,,,0.482322,,,,,,,,,,612.1194,,,
93.5736,,6.125,,,,,,,,,46.434,,0.8036,0.8036,,,76.434,,,,,,,,,,,,,,0.508908,,,,,,,,,,612.8033,,,
93.726,,6.125,,,,,,,,,46.3839,,0.804,0.804,,,76.3839,,,,,,,,,,,,,,0.508917,,,,,,,,,,613.4871,,,
93.8784,,6.125,,,,,,,,,45.7325,,0.8042,0.8042,,,75.7325,,,,,,,,,,,,,,0.494909,,,,,,,,,,613.5988,,,
94.0308,,6.125,,,,,,,,,44.7707,,0.8042,0.8042,,,74.7707,,,,,,,,,,,,,,0.504031,,,,,,,,,,613.3685,,,
94.1832,,6.125,,,,,,,,,45.0885,,0.8042,0.8042,,,75.0885,,,,,,,,,,,,,,0.516297,,,,,,,,,,613.0335,,,
94.3356,,6.125,,,,,,,,,46.5903,,0.8042,0.8042,,,76.5903,,,,,,,,,,,,,,0.507033,,,,,,,,,,612.0146,,,
94.488,,6.125,,,,,,,,,47.7307,,0.8041,0.8041,,,77.7307,,,,,,,,,,,,,,0.481329,,,,,,,,,,610.3051,,,
94.6404,,6.125,,,,,,,,,49.1438,,0.8039,0.8039,,,79.1438,,,,,,,,,,,,,,0.470511,,,,,,,,,,609.9493,,,
94.7928,,6.125,,,,,,,,,51.063,,0.8041,0.8041,,,81.063,,,,,,,,,,,,,,0.47938,,,,,,,,,,610.8979,,,
94.9452,,6.125,,,,,,,,,52.2293,,0.8042,0.8042,,,82.2293,,,,,,,,,,,,,,0.480367,,,,,,,,,,610.5284,,,
95.0976,,6.125,,,,,,,,,52.2912,,0.8042,0.8042,,,82.2912,,,,,,,,,,,,,,0.467725,,,,,,,,,,610.9682,,,
95.25,,6.125,,,,,,,,,51.1335,,0.8042,0.8042,,,81.1335,,,,,,,,,,,,,,0.45222,,,,,,,,,,613.5009,,,
95.4024,,6.125,,,,,,,,,48.8271,,0.8042,0.8042,,,78.8271,,,,,,,,,,,,,,0.453536,,,,,,,,,,614.1779,,,
95.5548,,6.125,,,,,,,,,44.8003,,0.8042,0.8042,,,74.8003,,,,,,,,,,,,,,0.474727,,,,,,,,,,613.1245,,,
95.7072,,6.125,,,,,,,,,41.1054,,0.8042,0.8042,,,71.1054,,,,,,,,,,,,,,0.503351,,,,,,,,,,613.2637,,,
95.8596,,6.125,,,,,,,,,39.9035,,0.8042,0.8042,,,69.9035,,,,,,,,,,,,,,0.512712,,,,,,,,,,613.7104,,,
96.012,,6.125,,,,,,,,,40.8487,,0.8042,0.8042,,,70.8487,,,,,,,,,,,,,,0.503205,,,,,,,,,,613.7104,,,
96.1644,,6.125,,,,,,,,,42.0385,,0.8042,0.8042,,,72.0385,,,,,,,,,,,,,,0.499894,,,,,,,,,,613.7104,,,
96.3168,,6.125,,,,,,,,,42.5554,,0.8042,0.8042,,,72.5554,,,,,,,,,,,,,,0.499873,,,,,,,,,,614.0455,,,
96.4692,,6.125,,,,,,,,,43.7213,,0.8042,0.8042,,,73.7213,,,,,,,,,,,,,,0.495828,,,,,,,,,,615.4063,,,
96.6216,,6.125,,,,,,,,,46.1545,,0.8042,0.8042,,,76.1545,,,,,,,,,,,,,,0.484623,,,,,,,,,,617.7928,,,
96.774,,6.125,,,,,,,,,48.4316,,0.8041,0.8041,,,78.4316,,,,,,,,,,,,,,0.485152,,,,,,,,,,618.5042,,,
96.9264,,6.125,,,,,,,,,48.9234,,0.8039,0.8039,,,78.9234,,,,,,,,,,,,,,0.497843,,,,,,,,,,616.5229,,,
97.0788,,6.125,,,,,,,,,48.6033,,0.8038,0.8038,,,78.6033,,,,,,,,,,,,,,0.493293,,,,,,,,,,614.8548,,,
97.2312,,6.125,,,,,,,,,46.8049,,0.8037,0.8037,,,76.8049,,,,,,,,,,,,,,0.473528,,,,,,,,,,614.2619,,,
97.3836,,6.125,,,,,,,,,44.1539,,0.804,0.804,,,74.1539,,,,,,,,,,,,,,0.460793,,,,,,,,,,613.8428,,,
97.536,,6.125,,,,,,,,,41.4518,,0.8042,0.8042,,,71.4518,,,,,,,,,,,,,,0.47015,,,,,,,,,,613.4595,,,
97.6884,,6.125,,,,,,,,,39.9777,,0.8042,0.8042,,,69.9777,,,,,,,,,,,,,,0.488252,,,,,,,,,,612.9495,,,
97.8408,,6.125,,,,,,,,,41.0795,,0.8042,0.8042,,,71.0795,,,,,,,,,,,,,,0.506508,,,,,,,,,,609.6282,,,
97.9932,,6.125,,,,,,,,,44.1139,,0.8042,0.8042,,,74.1139,,,,,,,,,,,,,,0.534499,,,,,,,,,,606.6418,,,
98.1456,,6.125,,,,,,,,,47.2152,,0.8042,0.8042,,,77.2152,,,,,,,,,,,,,,0.548398,,,,,,,,,,607.0459,,,
98.298,,6.125,,,,,,,,,46.4787,,0.804,0.804,,,76.4787,,,,,,,,,,,,,,0.539653,,,,,,,,,,607.0114,,,
98.4504,,6.125,,,,,,,,,42.34,,0.8037,0.8037,,,72.34,,,,,,,,,,,,,,0.519,,,,,,,,,,607.2347,,,
98.6028,,6.125,,,,,,,,,39.3181,,0.804,0.804,,,69.3181,,,,,,,,,,,,,,0.498101,,,,,,,,,,608.6231,,,
98.7552,,6.125,,,,,,,,,39.6944,,0.8042,0.8042,,,69.6944,,,,,,,,,,,,,,0.483358,,,,,,,,,,608.1626,,,
98.9076,,6.125,,,,,,,,,42.1255,,0.8041,0.8041,,,72.1255,,,,,,,,,,,,,,0.474046,,,,,,,,,,606.1042,,,
99.06,,6.125,,,,,,,,,44.0765,,0.8039,0.8039,,,74.0765,,,,,,,,,,,,,,0.474409,,,,,,,,,,604.4153,,,
99.2124,,6.125,,,,,,,,,44.3095,,0.8041,0.8041,,,74.3095,,,,,,,,,,,,,,0.473109,,,,,,,,,,604.1644,,,
99.3648,,6.125,,,,,,,,,43.1745,,0.8042,0.8042,,,73.1745,,,,,,,,,,,,,,0.470689,,,,,,,,,,605.3363,,,
99.5172,,6.125,,,,,,,,,42.169,,0.8042,0.8042,,,72.169,,,,,,,,,,,,,,0.473957,,,,,,,,,,605.9925,,,
99.6696,,6.125,,,,,,,,,42.3397,,0.8043,0.8043,,,72.3397,,,,,,,,,,,,,,0.473079,,,,,,,,,,607.2347,,,
99.822,,6.125,,,,,,,,,42.9296,,0.8045,0.8045,,,72.9296,,,,,,,,,,,,,,0.464162,,,,,,,,,,609.4186,,,
99.9744,,6.125,,,,,,,,,44.1932,,0.8043,0.8043,,,74.1932,,,,,,,,,,,,,,0.455487,,,,,,,,,,610.1934,,,
100.1268,,6.125,,,,,,,,,46.6675,,0.8042,0.8042,,,76.6675,,,,,,,,,,,,,,0.458447,,,,,,,,,,608.965,,,
100.2792,,6.125,,,,,,,,,51.021,,0.8042,0.8042,,,81.021,,,,,,,,,,,,,,0.465944,,,,,,,,,,606.9976,,,
100.4316,,6.125,,,,,,,,,54.4212,,0.8042,0.8042,,,84.4212,,,,,,,,,,,,,,0.483884,,,,,,,,,,606.46,,,
100.584,,6.125,,,,,,,,,55.0777,,0.8042,0.8042,,,85.0777,,,,,,,,,,,,,,0.503148,,,,,,,,,,605.448,,,
100.7364,,6.125,,,,,,,,,54.3387,,0.8042,0.8042,,,84.3387,,,,,,,,,,,,,,0.494732,,,,,,,,,,603.9272,,,
100.8888,,6.125,,,,,,,,,53.3726,,0.8042,0.8042,,,83.3726,,,,,,,,,,,,,,0.472894,,,,,,,,,,604.7641,,,
101.0412,,6.125,,,,,,,,,53.5065,,0.804,0.804,,,83.5065,,,,,,,,,,,,,,0.476809,,,,,,,,,,605.7761,,,
101.1936,,6.125,,,,,,,,,53.2883,,0.8037,0.8037,,,83.2883,,,,,,,,,,,,,,0.519185,,,,,,,,,,606.4392,,,
101.346,,6.125,,,,,,,,,52.3371,,0.804,0.804,,,82.3371,,,,,,,,,,,,,,0.554746,,,,,,,,,,607.3809,,,
101.4984,,6.125,,,,,,,,,51.9934,,0.8042,0.8042,,,81.9934,,,,,,,,,,,,,,0.547836,,,,,,,,,,606.8997,,,
101.6508,,6.125,,,,,,,,,51.6077,,0.804,0.804,,,81.6077,,,,,,,,,,,,,,0.518795,,,,,,,,,,607.2278,,,
101.8032,,6.125,,,,,,,,,52.2119,,0.8037,0.8037,,,82.2119,,,,,,,,,,,,,,0.499596,,,,,,,,,,609.4186,,,
101.9556,,6.125,,,,,,,,,53.1364,,0.8038,0.8038,,,83.1364,,,,,,,,,,,,,,0.503541,,,,,,,,,,609.8653,,,
102.108,,6.125,,,,,,,,,53.5639,,0.8037,0.8037,,,83.5639,,,,,,,,,,,,,,0.522267,,,,,,,,,,608.7072,,,
102.2604,,6.125,,,,,,,,,52.7378,,0.8036,0.8036,,,82.7378,,,,,,,,,,,,,,0.536622,,,,,,,,,,608.9443,,,
102.4128,,6.125,,,,,,,,,49.5032,,0.804,0.804,,,79.5032,,,,,,,,,,,,,,0.537877,,,,,,,,,,610.5353,,,
102.5652,,6.125,,,,,,,,,45.8904,,0.8042,0.8042,,,75.8904,,,,,,,,,,,,,,0.544132,,,,,,,,,,611.4563,,,
102.7176,,6.125,,,,,,,,,43.4969,,0.8042,0.8042,,,73.4969,,,,,,,,,,,,,,0.555133,,,,,,,,,,611.3171,,,
102.87,,6.125,,,,,,,,,42.2578,,0.8041,0.8041,,,72.2578,,,,,,,,,,,,,,0.560787,,,,,,,,,,611.1144,,,
103.0224,,6.125,,,,,,,,,41.7301,,0.8039,0.8039,,,71.7301,,,,,,,,,,,,,,0.552997,,,,,,,,,,611.3101,,,
103.1748,,6.125,,,,,,,,,41.5153,,0.8041,0.8041,,,71.5153,,,,,,,,,,,,,,0.531597,,,,,,,,,,611.3585,,,
103.3272,,6.125,,,,,,,,,41.321,,0.8042,0.8042,,,71.321,,,,,,,,,,,,,,0.501348,,,,,,,,,,610.061,,,
103.4796,,6.125,,,,,,,,,40.5515,,0.8042,0.8042,,,70.5515,,,,,,,,,,,,,,0.478139,,,,,,,,,,608.9581,,,
103.632,,6.125,,,,,,,,,39.6642,,0.8042,0.8042,,,69.6642,,,,,,,,,,,,,,0.495593,,,,,,,,,,608.1488,,,
103.7844,,6.125,,,,,,,,,39.6497,,0.8042,0.8042,,,69.6497,,,,,,,,,,,,,,0.526568,,,,,,,,,,607.3602,,,
103.9368,,6.125,,,,,,,,,39.9739,,0.8042,0.8042,,,69.9739,,,,,,,,,,,,,,0.509056,,,,,,,,,,606.6832,,,
104.0892,,6.125,,,,,,,,,40.3224,,0.8042,0.8042,,,70.3224,,,,,,,,,,,,,,0.447701,,,,,,,,,,606.9976,,,
104.2416,,6.125,,,,,,,,,41.1647,,0.8042,0.8042,,,71.1647,,,,,,,,,,,,,,0.407331,,,,,,,,,,608.965,,,
104.394,,6.125,,,,,,,,,42.1263,,0.8042,0.8042,,,72.1263,,,,,,,,,,,,,,0.412125,,,,,,,,,,609.97,,,
104.5464,,6.125,,,,,,,,,43.4531,,0.8042,0.8042,,,73.4531,,,,,,,,,,,,,,0.4313,,,,,,,,,,610.5215,,,
104.6988,,6.125,,,,,,,,,45.4174,,0.8042,0.8042,,,75.4174,,,,,,,,,,,,,,0.445444,,,,,,,,,,612.4683,,,
104.8512,,6.125,,,,,,,,,46.8635,,0.8042,0.8042,,,76.8635,,,,,,,,,,,,,,0.466634,,,,,,,,,,613.7243,,,
105.0036,,6.125,,,,,,,,,45.8604,,0.8042,0.8042,,,75.8604,,,,,,,,,,,,,,0.486977,,,,,,,,,,613.8083,,,
105.156,,6.125,,,,,,,,,42.1931,,0.8042,0.8042,,,72.1931,,,,,,,,,,,,,,0.485958,,,,,,,,,,613.9545,,,
105.3084,,6.125,,,,,,,,,39.4701,,0.8042,0.8042,,,69.4701,,,,,,,,,,,,,,0.468903,,,,,,,,,,613.92,,,
105.4608,,6.125,,,,,,,,,39.8373,,0.8042,0.8042,,,69.8373,,,,,,,,,,,,,,0.460082,,,,,,,,,,614.0662,,,
105.6132,,6.125,,,,,,,,,42.8334,,0.8042,0.8042,,,72.8334,,,,,,,,,,,,,,0.462719,,,,,,,,,,612.9219,,,
105.7656,,6.125,,,,,,,,,46.3696,,0.8042,0.8042,,,76.3696,,,,,,,,,,,,,,0.460022,,,,,,,,,,612.2035,,,
105.918,,6.125,,,,,,,,,48.628,,0.8041,0.8041,,,78.628,,,,,,,,,,,,,,0.461977,,,,,,,,,,614.4081,,,
106.0704,,6.125,,,,,,,,,49.6253,,0.8039,0.8039,,,79.6253,,,,,,,,,,,,,,0.487847,,,,,,,,,,615.762,,,
106.2228,,6.125,,,,,,,,,50.1158,,0.8041,0.8041,,,80.1158,,,,,,,,,,,,,,0.529901,,,,,,,,,,616.0695,,,
106.3752,,6.125,,,,,,,,,51.3392,,0.804,0.804,,,81.3392,,,,,,,,,,,,,,0.537777,,,,,,,,,,617.5833,,,
106.5276,,6.125,,,,,,,,,53.0671,,0.8037,0.8037,,,83.0671,,,,,,,,,,,,,,0.516519,,,,,,,,,,617.7997,,,
106.68,,6.125,,,,,,,,,55.1019,,0.8037,0.8037,,,85.1019,,,,,,,,,,,,,,0.503141,,,,,,,,,,616.3135,,,
106.8324,,6.125,,,,,,,,,55.7183,,0.8037,0.8037,,,85.7183,,,,,,,,,,,,,,0.501424,,,,,,,,,,615.2946,,,
106.9848,,6.125,,,,,,,,,53.4671,,0.8038,0.8038,,,83.4671,,,,,,,,,,,,,,0.504534,,,,,,,,,,615.4063,,,
107.1372,,6.125,,,,,,,,,49.2756,,0.8039,0.8039,,,79.2756,,,,,,,,,,,,,,0.512115,,,,,,,,,,615.762,,,
107.2896,,6.125,,,,,,,,,44.9496,,0.8038,0.8038,,,74.9496,,,,,,,,,,,,,,0.532734,,,,,,,,,,614.9596,,,
107.442,,6.125,,,,,,,,,42.9338,,0.8037,0.8037,,,72.9338,,,,,,,,,,,,,,0.551799,,,,,,,,,,614.7087,,,
107.5944,,6.125,,,,,,,,,43.9963,,0.804,0.804,,,73.9963,,,,,,,,,,,,,,0.550832,,,,,,,,,,615.6642,,,
107.7468,,6.125,,,,,,,,,45.9674,,0.8042,0.8042,,,75.9674,,,,,,,,,,,,,,0.54505,,,,,,,,,,615.3994,,,
107.8992,,6.125,,,,,,,,,46.2945,,0.8042,0.8042,,,76.2945,,,,,,,,,,,,,,0.530615,,,,,,,,,,614.9596,,,
108.0516,,6.125,,,,,,,,,43.695,,0.8042,0.8042,,,73.695,,,,,,,,,,,,,,0.518538,,,,,,,,,,614.9595,,,
108.204,,6.125,,,,,,,,,40.4633,,0.8042,0.8042,,,70.4633,,,,,,,,,,,,,,0.516339,,,,,,,,,,615.0643,,,
108.3564,,6.125,,,,,,,,,40.2302,,0.8042,0.8042,,,70.2302,,,,,,,,,,,,,,0.51324,,,,,,,,,,615.4201,,,
108.5088,,6.125,,,,,,,,,43.0176,,0.8042,0.8042,,,73.0176,,,,,,,,,,,,,,0.513292,,,,,,,,,,615.6296,,,
108.6612,,6.125,,,,,,,,,46.1265,,0.8042,0.8042,,,76.1265,,,,,,,,,,,,,,0.515114,,,,,,,,,,616.767,,,
108.8136,,6.125,,,,,,,,,47.6325,,0.8042,0.8042,,,77.6325,,,,,,,,,,,,,,0.525162,,,,,,,,,,618.3718,,,
108.966,,6.125,,,,,,,,,47.6128,,0.8042,0.8042,,,77.6128,,,,,,,,,,,,,,0.537472,,,,,,,,,,618.4766,,,
109.1184,,6.125,,,,,,,,,46.5652,,0.8042,0.8042,,,76.5652,,,,,,,,,,,,,,0.539108,,,,,,,,,,617.6743,,,
109.2708,,6.125,,,,,,,,,44.8474,,0.8042,0.8042,,,74.8474,,,,,,,,,,,,,,0.524629,,,,,,,,,,617.1158,,,
109.4232,,6.125,,,,,,,,,43.3815,,0.8042,0.8042,,,73.3815,,,,,,,,,,,,,,0.4993,,,,,,,,,,615.2036,,,
109.5756,,6.125,,,,,,,,,43.5376,,0.8042,0.8042,,,73.5376,,,,,,,,,,,,,,0.487635,,,,,,,,,,613.9972,,,
109.728,,6.125,,,,,,,,,45.2197,,0.8042,0.8042,,,75.2197,,,,,,,,,,,,,,0.512235,,,,,,,,,,614.5681,,,
109.8804,,6.125,,,,,,,,,46.5574,,0.8042,0.8042,,,76.5574,,,,,,,,,,,,,,0.554625,,,,,,,,,,612.0919,,,
110.0328,,6.125,,,,,,,,,46.5061,,0.8042,0.8042,,,76.5061,,,,,,,,,,,,,,0.568377,,,,,,,,,,611.0799,,,
110.1852,,6.125,,,,,,,,,44.1938,,0.8042,0.8042,,,74.1938,,,,,,,,,,,,,,0.5354,,,,,,,,,,613.1728,,,
110.3376,,6.125,,,,,,,,,40.8731,,0.8042,0.8042,,,70.8731,,,,,,,,,,,,,,0.487898,,,,,,,,,,614.1434,,,
110.49,,6.125,,,,,,,,,39.0335,,0.804,0.804,,,69.0335,,,,,,,,,,,,,,0.456559,,,,,,,,,,615.1968,,,
110.6424,,6.125,,,,,,,,,39.6101,,0.8037,0.8037,,,69.61,,,,,,,,,,,,,,0.451532,,,,,,,,,,616.5368,,,
110.7948,,6.125,,,,,,,,,41.0697,,0.804,0.804,,,71.0697,,,,,,,,,,,,,,0.470932,,,,,,,,,,618.3581,,,
110.9472,,6.125,,,,,,,,,41.6653,,0.8042,0.8042,,,71.6653,,,,,,,,,,,,,,0.49599,,,,,,,,,,619.1812,,,
111.0996,,6.125,,,,,,,,,41.4321,,0.8042,0.8042,,,71.4321,,,,,,,,,,,,,,0.505943,,,,,,,,,,617.2137,,,
111.252,,6.125,,,,,,,,,40.8155,,0.804,0.804,,,70.8155,,,,,,,,,,,,,,0.502817,,,,,,,,,,616.1879,,,
111.4044,,6.125,,,,,,,,,41.1761,,0.8037,0.8037,,,71.1761,,,,,,,,,,,,,,0.522012,,,,,,,,,,616.2363,,,
111.5568,,6.125,,,,,,,,,42.2851,,0.8037,0.8037,,,72.2851,,,,,,,,,,,,,,0.57116,,,,,,,,,,615.937,,,
111.7092,,6.125,,,,,,,,,43.2345,,0.8037,0.8037,,,73.2345,,,,,,,,,,,,,,0.598424,,,,,,,,,,617.2551,,,
111.8616,,6.125,,,,,,,,,43.7903,,0.804,0.804,,,73.7903,,,,,,,,,,,,,,0.566609,,,,,,,,,,617.8976,,,
112.014,,6.125,,,,,,,,,43.2694,,0.8042,0.8042,,,73.2694,,,,,,,,,,,,,,0.50139,,,,,,,,,,619.2446,,,
112.1664,,6.125,,,,,,,,,42.2573,,0.8042,0.8042,,,72.2573,,,,,,,,,,,,,,0.454286,,,,,,,,,,621.6863,,,
112.3188,,6.125,,,,,,,,,40.9237,,0.8042,0.8042,,,70.9237,,,,,,,,,,,,,,0.448219,,,,,,,,,,620.7377,,,
112.4712,,6.125,,,,,,,,,40.5898,,0.8042,0.8042,,,70.5898,,,,,,,,,,,,,,0.467857,,,,,,,,,,618.7979,,,
112.6236,,6.125,,,,,,,,,41.8506,,0.8042,0.8042,,,71.8506,,,,,,,,,,,,,,0.48934,,,,,,,,,,618.5952,,,
