DEPTH,BS:1,BS:2,BS:3,DNPH:1,DNPH:2,DNPH:3,DT:1,DT:2,DT:3,ECGR,EHGR:1,EHGR:2,HCAL:1,HCAL:2,HCAL:3,HDRA:1,HDRA:2,HDRA:3,HMIN:1,HMIN:2,HMIN:3,HMNO:1,HMNO:2,HMNO:3,HTEM:1,HTEM:2,HTEM:3,HTNP:1,HTNP:2,PEF8:1,PEF8:2,PEFZ,RHO8:1,RHO8:2,RHOZ,RLA1:1,RLA1:2,RLA1:3,RLA2:1,RLA2:2,RLA2:3,RLA3:1,RLA3:2,RLA3:3,RLA4:1,RLA4:2,RLA4:3,RLA5:1,RLA5:2,RLA5:3,RT_HRLT:1,RT_HRLT:2,RT_HRLT:3,RXO8:1,RXO8:2,RXOZ,SP:1,SP:2,SP:3,TENS:1,TENS:2,TENS:3,TNPH
962.1012,,,8.5,,,0.0050841,,,106.681,96.3792,,,,,8.8327,,,-0.0061,,,3.6645,,,3.2424,,,41.276,,,,,3.2071,,,2.3552,,,7.4043,,,10.3857,,,13.3656,,,15.7149,,,17.6936,,,25.3238,,,4.5437,,,-37.6759,,,1280.6119,0.3332
962.2536,,,8.5,,,0.0047301,,,106.4134,92.9182,,,,,8.8327,,,-0.0064,,,3.71,,,3.2828,,,41.276,,,,,3.2114,,,2.356,,,7.385,,,10.6399,,,14.0697,,,16.2403,,,18.3426,,,26.5714,,,4.6484,,,-37.224,,,1305.0414,0.3194
962.406,,,8.5,,,0.0042956,,,106.8447,89.6008,,,,,8.8513,,,-0.0064,,,3.6339,,,3.2153,,,41.276,,,,,3.179,,,2.3598,,,7.3089,,,10.881,,,14.6417,,,16.6205,,,18.9181,,,27.4802,,,4.5875,,,-36.3197,,,1322.6351,0.3072
962.5584,,,8.5,,,0.0036531,,,108.1014,88.5304,,,,,8.8572,,,-0.0063,,,3.5295,,,3.1226,,,41.276,,,,,3.1311,,,2.3585,,,7.1765,,,11.0117,,,14.7418,,,16.5925,,,18.9678,,,27.4064,,,4.428,,,-35.3606,,,1321.9885,0.2833
962.7108,,,8.5,,,0.0039442,,,109.7636,88.1406,,,,,8.81,,,-0.0057,,,3.327,,,2.943,,,41.276,,,,,3.0865,,,2.3506,,,6.8067,,,10.6107,,,13.828,,,15.7133,,,17.9715,,,25.6361,,,4.0222,,,-34.1162,,,1296.6443,0.2807
962.8632,,,8.5,,,0.0044186,,,111.1386,87.176,,,,,8.7772,,,-0.0046,,,2.9036,,,2.5675,,,41.276,,,,,3.0731,,,2.3357,,,6.4842,,,10.0615,,,12.642,,,14.6301,,,16.7731,,,23.381,,,3.5882,,,-33.1482,,,1289.7599,0.2908
963.0156,,,8.5,,,0.0048814,,,111.7375,83.0342,,,,,8.7889,,,-0.0044,,,2.6091,,,2.3063,,,41.276,,,,,3.0925,,,2.3204,,,6.4906,,,9.7249,,,11.9534,,,13.9766,,,16.1117,,,21.7427,,,3.2402,,,-32.4563,,,1301.3566,0.3128
963.168,,,8.5,,,0.0052628,,,110.5233,78.9026,,,,,8.7751,,,-0.0049,,,2.482,,,2.1935,,,41.276,,,,,3.1547,,,2.3111,,,6.7479,,,9.5528,,,11.8937,,,13.9468,,,16.1673,,,21.409,,,3.1348,,,-32.1903,,,1318.1797,0.3226
963.3204,,,8.5,,,0.0054814,,,108.8125,76.8225,,,,,8.7796,,,-0.0061,,,2.5205,,,2.2654,,,41.276,,,,,3.2368,,,2.3084,,,7.1238,,,9.9256,,,12.6148,,,14.815,,,17.2642,,,23.02,,,3.3324,,,-32.4259,,,1329.9764,0.3325
963.4728,,,8.5,,,0.0056,,,106.1643,78.1726,,,,,8.751,,,-0.0067,,,2.7029,,,2.5168,,,41.276,,,,,3.3038,,,2.3167,,,7.4016,,,10.7651,,,13.8406,,,16.3061,,,19.0112,,,26.0047,,,3.6994,,,-32.6803,,,1308.0521,0.33
963.6252,,,8.5,,,0.0055142,,,97.5105,80.5769,,,,,8.7211,,,-0.0067,,,3.0718,,,2.7543,,,41.276,,,,,3.3399,,,2.3447,,,7.6833,,,11.6934,,,15.3374,,,18.0397,,,20.9428,,,29.5297,,,4.176,,,-32.7804,,,1284.2565,0.3178
963.7776,,,8.5,,,0.0048372,,,91.8519,82.1793,,,,,8.7232,,,-0.0042,,,3.9442,,,3.492,,,41.276,,,,,3.3688,,,2.3916,,,10.0481,,,15.3991,,,20.9529,,,24.4357,,,28.178,,,39.4969,,,4.9566,,,-32.9624,,,1273.3304,0.291
963.93,,,8.5,,,0.0040071,,,90.5723,82.8946,,,,,8.7709,,,-0.0039,,,6.2755,,,5.5637,,,41.276,,,,,3.4134,,,2.4173,,,14.0186,,,21.2635,,,29.1565,,,34.4759,,,39.5405,,,54.0417,,,5.7258,,,-32.641,,,1289.4908,0.2708
964.0824,,,8.5,,,0.0033275,,,91.4356,82.1044,,,,,8.8204,,,-0.0055,,,5.0787,,,4.4994,,,41.276,,,,,3.4182,,,2.4038,,,10.8773,,,16.4536,,,22.2646,,,26.5103,,,30.2481,,,42.6213,,,5.2946,,,-32.0,,,1302.5765,0.2582
964.2348,,,8.5,,,0.0036841,,,96.7306,84.883,,,,,8.7862,,,-0.0073,,,3.1353,,,2.7825,,,41.276,,,,,3.3609,,,2.373,,,7.9751,,,12.0345,,,15.989,,,19.1246,,,21.8108,,,30.7833,,,4.1025,,,-31.4403,,,1294.8137,0.2627
964.3872,,,8.5,,,0.0035301,,,102.5788,89.8829,,,,,8.8529,,,-0.0065,,,2.4827,,,2.2842,,,41.276,,,,,3.2649,,,2.3636,,,7.9661,,,11.6627,,,15.3968,,,18.3816,,,20.9787,,,28.7254,,,3.6435,,,-31.1267,,,1288.688,0.2759
964.5396,,,8.5,,,0.0034071,,,106.6563,97.577,,,,,8.9011,,,-0.0061,,,2.4895,,,2.4277,,,41.276,,,,,3.2071,,,2.3641,,,8.8495,,,12.7005,,,16.6355,,,19.9039,,,22.6943,,,30.9166,,,3.9999,,,-30.1499,,,1282.6548,0.2868
964.692,,,8.5,,,0.0032858,,,108.548,101.1257,,,,,8.917,,,-0.0074,,,3.2846,,,3.024,,,41.276,,,,,3.1797,,,2.3521,,,7.9752,,,12.1046,,,15.8408,,,18.8381,,,21.4753,,,29.9534,,,3.9462,,,-28.5072,,,1276.1521,0.2877
964.8444,,,8.5,,,0.0034026,,,111.3277,100.5329,,,,,8.8978,,,-0.0082,,,2.6478,,,2.3779,,,41.276,,,,,3.1472,,,2.3301,,,6.7003,,,11.2555,,,14.3437,,,16.9826,,,19.3348,,,27.3782,,,3.6003,,,-27.1814,,,1278.0989,0.2865
964.9968,,,8.5,,,0.0032947,,,113.3157,96.3202,,,,,8.9302,,,-0.0082,,,2.2213,,,2.0362,,,41.276,,,,,3.1081,,,2.3147,,,6.6668,,,11.3398,,,14.5699,,,17.212,,,19.5082,,,27.1947,,,3.2098,,,-26.9823,,,1277.1155,0.2919
965.1492,,,8.5,,,0.0045469,,,112.0294,91.5385,,,,,8.784,,,-0.008,,,2.4558,,,2.2139,,,41.276,,,,,3.0863,,,2.3114,,,7.4456,,,11.8799,,,15.8349,,,18.6344,,,20.9806,,,29.0489,,,3.3116,,,-27.6266,,,1274.2051,0.2972
965.3016,,,8.5,,,0.0051628,,,112.1794,89.8072,,,,,8.7147,,,-0.0072,,,2.8241,,,2.504,,,41.276,,,,,3.0849,,,2.3169,,,7.619,,,11.6968,,,15.9437,,,18.7731,,,21.0794,,,29.538,,,3.5505,,,-27.7937,,,1270.6367,0.3
965.454,,,8.5,,,0.0050956,,,110.8636,92.3612,,,,,8.7216,,,-0.0054,,,2.8809,,,2.5474,,,41.276,,,,,3.1032,,,2.3236,,,6.9366,,,10.8765,,,14.9401,,,17.3835,,,19.5712,,,28.0259,,,3.6071,,,-27.5116,,,1271.8529,0.2998
965.6064,,,8.5,,,0.0045602,,,110.2567,94.3066,,,,,8.7905,,,-0.0033,,,2.7632,,,2.443,,,41.276,,,,,3.1203,,,2.332,,,7.002,,,11.3138,,,15.9861,,,18.4733,,,20.9228,,,29.97,,,3.4945,,,-27.3733,,,1270.4399,0.2989
965.7588,,,8.5,,,0.0050159,,,110.1518,95.9818,,,,,8.7307,,,-0.0026,,,2.7409,,,2.4335,,,41.276,,,,,3.144,,,2.3383,,,7.7789,,,12.8951,,,18.5693,,,21.4281,,,23.9695,,,34.0744,,,3.45,,,-27.8053,,,1268.3127,0.299
965.9112,,,8.5,,,0.0062053,,,108.8975,95.0464,,,,,8.6045,,,-0.0028,,,2.7221,,,2.4412,,,41.276,,,,,3.1678,,,2.3434,,,8.1716,,,13.4988,,,18.8896,,,21.5948,,,24.1829,,,33.9682,,,3.5566,,,-28.0481,,,1283.8752,0.3091
966.0636,,,8.5,,,0.0055142,,,108.2935,96.7049,,,,,8.7216,,,-0.0037,,,2.9415,,,2.6114,,,41.276,,,,,3.1934,,,2.3416,,,8.0255,,,13.2812,,,17.4567,,,20.0416,,,22.5087,,,31.3663,,,3.7158,,,-27.3551,,,1304.1702,0.317
966.216,,,8.5,,,0.0038044,,,108.9865,98.1636,,,,,8.9704,,,-0.0045,,,3.0625,,,2.7084,,,41.276,,,,,3.202,,,2.3304,,,8.0897,,,13.2412,,,16.5957,,,19.2833,,,21.7646,,,29.8325,,,3.7453,,,-25.443,,,1303.9497,0.3224
966.3684,,,8.5,,,0.0031204,,,109.5233,96.0836,,,,,9.0454,,,-0.0035,,,2.7937,,,2.4701,,,41.276,,,,,3.1774,,,2.3192,,,8.093,,,12.4925,,,15.4217,,,18.0554,,,20.4075,,,27.067,,,3.3653,,,-24.3833,,,1302.5166,0.3174
966.5208,,,8.5,,,0.0041398,,,108.8338,94.0186,,,,,8.883,,,-0.0015,,,2.2709,,,2.0155,,,41.276,,,,,3.1339,,,2.3162,,,8.147,,,11.6447,,,14.39,,,16.8957,,,19.143,,,24.4622,,,2.9991,,,-24.7937,,,1298.5665,0.3096
966.6732,,,8.5,,,0.0046699,,,105.8436,88.1416,,,,,8.7793,,,0.0013,,,2.1117,,,1.9207,,,41.276,,,,,3.1059,,,2.3317,,,8.557,,,12.0575,,,14.8942,,,17.3179,,,19.6275,,,24.6269,,,2.9161,,,-25.2544,,,1285.3566,0.2995
966.8256,,,8.5,,,0.0045929,,,97.2719,85.0498,,,,,8.7589,,,0.0081,,,2.0719,,,1.9919,,,41.276,,,,,3.1205,,,2.3822,,,9.3217,,,13.9181,,,17.6283,,,20.3207,,,22.951,,,29.8179,,,3.3669,,,-25.4143,,,1292.9912,0.2897
966.978,,,8.5,,,0.004477,,,87.0235,78.7556,,,,,8.7295,,,0.0158,,,2.0387,,,2.2495,,,41.276,,,,,3.1626,,,2.4483,,,11.9531,,,18.9313,,,25.2042,,,29.0801,,,32.6277,,,44.6743,,,4.8767,,,-25.4027,,,1306.37,0.2766
967.1304,,,8.5,,,0.0039788,,,83.1015,74.097,,,,,8.7121,,,0.0162,,,3.6056,,,3.9272,,,41.276,,,,,3.1899,,,2.4822,,,15.6608,,,25.469,,,34.3583,,,39.9026,,,45.1045,,,63.1382,,,7.0715,,,-25.3545,,,1305.1495,0.2525
967.2828,,,8.5,,,0.0043301,,,86.8144,72.4788,,,,,8.6237,,,0.0083,,,5.9314,,,5.4809,,,41.276,,,,,3.1755,,,2.4545,,,13.338,,,20.4862,,,27.2215,,,31.5104,,,35.2008,,,50.4064,,,7.3976,,,-25.7412,,,1286.1514,0.2407
967.4352,,,8.5,,,0.0050655,,,98.1402,74.2205,,,,,8.5564,,,-0.0015,,,3.6275,,,3.3147,,,41.276,,,,,3.1294,,,2.3926,,,9.6742,,,13.9646,,,18.1855,,,21.0551,,,23.3367,,,32.7071,,,5.1314,,,-26.6018,,,1270.3916,0.2506
967.5876,,,8.5,,,0.0049673,,,107.3976,80.1689,,,,,8.6295,,,-0.0056,,,2.5387,,,2.3416,,,41.276,,,,,3.089,,,2.3454,,,8.3678,,,11.7232,,,15.0454,,,17.3724,,,19.3057,,,25.9845,,,3.7834,,,-27.3722,,,1255.8856,0.2687
967.74,,,8.5,,,0.0046911,,,111.9246,85.8621,,,,,8.7279,,,-0.0067,,,2.7252,,,2.4408,,,41.276,,,,,3.0522,,,2.3263,,,8.2746,,,11.5505,,,14.534,,,16.7053,,,18.448,,,24.5225,,,3.599,,,-27.6527,,,1285.6532,0.2867
967.8924,,,8.5,,,0.0037018,,,112.9303,90.8451,,,,,8.8972,,,-0.0078,,,2.9896,,,2.647,,,41.276,,,,,3.0277,,,2.3172,,,7.9267,,,11.5468,,,14.2303,,,16.5391,,,18.1948,,,24.5235,,,3.6618,,,-27.6294,,,1313.0092,0.2959
968.0448,,,8.5,,,0.0039257,,,113.0269,92.1471,,,,,8.9625,,,-0.0078,,,2.8807,,,2.5472,,,41.276,,,,,2.9991,,,2.3108,,,7.1295,,,11.199,,,13.7146,,,15.9528,,,17.5137,,,24.1586,,,3.539,,,-27.3169,,,1311.0021,0.3247
968.1972,,,8.5,,,0.0044929,,,112.9745,90.8547,,,,,8.9082,,,-0.0077,,,2.577,,,2.2779,,,41.276,,,,,2.9824,,,2.303,,,6.5992,,,10.6319,,,13.479,,,15.3238,,,16.8346,,,23.4841,,,3.2774,,,-26.7965,,,1284.8945,0.331
968.3496,,,8.5,,,0.0049097,,,113.2197,88.9028,,,,,8.8391,,,-0.0072,,,2.4475,,,2.163,,,41.276,,,,,2.9881,,,2.2946,,,6.5317,,,10.3342,,,13.709,,,15.1876,,,16.7801,,,23.3923,,,3.1126,,,-26.4563,,,1256.3391,0.3268
968.502,,,8.5,,,0.0043416,,,109.6764,90.8421,,,,,8.8227,,,-0.0047,,,2.4958,,,2.2059,,,41.276,,,,,3.0125,,,2.2889,,,6.5588,,,10.27,,,13.9147,,,15.2017,,,16.9054,,,23.6051,,,3.1333,,,-26.4027,,,1279.813,0.2984
968.6544,,,8.5,,,0.0042186,,,101.5571,96.6518,,,,,8.8614,,,-0.004,,,2.5965,,,2.2952,,,41.276,,,,,3.0444,,,2.2861,,,6.5536,,,10.2809,,,13.9329,,,15.1692,,,16.9729,,,23.7934,,,3.2502,,,-26.3009,,,1319.3312,0.3055
968.8068,,,8.5,,,0.0045673,,,103.9889,100.1364,,,,,8.8614,,,-0.0047,,,2.7268,,,2.4108,,,41.276,,,,,3.06,,,2.2917,,,6.6007,,,10.3821,,,13.8195,,,15.1471,,,17.0156,,,23.8673,,,3.3991,,,-26.2876,,,1325.4851,0.3195
968.9592,,,8.5,,,0.005277,,,103.7261,97.8601,,,,,8.81,,,-0.0077,,,2.8393,,,2.5106,,,41.276,,,,,3.0714,,,2.2988,,,6.7908,,,10.7142,,,13.9309,,,15.4672,,,17.403,,,24.3933,,,3.5879,,,-26.766,,,1302.1349,0.3322
969.1116,,,8.5,,,0.0053628,,,103.6443,92.3356,,,,,8.773,,,-0.0077,,,3.0094,,,2.6614,,,41.276,,,,,3.0797,,,2.3079,,,6.9104,,,10.822,,,13.7382,,,15.5276,,,17.4233,,,24.4024,,,3.7494,,,-27.2616,,,1260.0359,0.3242
969.264,,,8.5,,,0.0051372,,,103.9768,87.6258,,,,,8.7894,,,-0.006,,,3.0938,,,2.7362,,,41.276,,,,,3.0919,,,2.3153,,,6.9557,,,10.738,,,13.2371,,,15.284,,,17.1661,,,23.9037,,,3.8543,,,-27.7268,,,1253.6814,0.3211
969.4164,,,8.5,,,0.0049628,,,100.6219,86.6154,,,,,8.823,,,-0.0048,,,3.0315,,,2.6809,,,41.276,,,,,3.0976,,,2.3299,,,7.1934,,,10.6513,,,12.92,,,15.2754,,,17.2679,,,23.6279,,,3.8195,,,-28.1947,,,1279.3073,0.3244
969.5688,,,8.5,,,0.0047929,,,88.2498,84.3051,,,,,8.8121,,,-0.0053,,,2.9037,,,2.6013,,,41.276,,,,,3.1017,,,2.375,,,7.7336,,,10.5453,,,13.2133,,,15.7758,,,18.0392,,,24.4699,,,3.8996,,,-28.8634,,,1309.9102,0.3143
969.7212,,,8.5,,,0.0047699,,,81.3171,81.2769,,,,,8.7931,,,-0.0086,,,2.7054,,,2.6451,,,41.276,,,,,3.1273,,,2.4621,,,8.3741,,,11.2868,,,14.7524,,,17.4807,,,20.1978,,,28.7649,,,4.883,,,-29.458,,,1310.0629,0.308
969.8736,,,8.5,,,0.0039354,,,68.5058,77.3423,,,,,8.7798,,,-0.0076,,,12.5682,,,11.9097,,,41.276,,,,,3.1741,,,2.5788,,,9.0796,,,12.8541,,,17.0338,,,20.1701,,,23.4072,,,33.6744,,,9.8625,,,-29.6759,,,1292.1764,0.2683
970.026,,,8.5,,,0.0016788,,,55.9138,75.1944,,,,,8.8714,,,-0.0046,,,78.1167,,,70.6813,,,41.276,,,,,3.2351,,,2.6812,,,10.6888,,,16.2062,,,21.7017,,,25.8675,,,29.9374,,,47.5863,,,116.9535,,,-29.7152,,,1287.3397,0.1986
970.1784,,,8.5,,,0.0004204,,,51.0101,74.0592,,,,,8.8646,,,-0.0003,,,193.7448,,,173.7175,,,41.276,,,,,3.2754,,,2.7363,,,16.2199,,,25.7704,,,34.9473,,,41.9008,,,48.263,,,115.1221,,,496.6481,,,-29.4624,,,1311.6729,0.1415
970.3308,,,8.5,,,0.0011071,,,52.0257,70.3393,,,,,8.6781,,,-0.0006,,,216.6581,,,194.1729,,,41.276,,,,,3.2979,,,2.7261,,,21.0654,,,33.6074,,,45.1638,,,54.0469,,,63.3374,,,159.5152,,,702.0272,,,-28.6715,,,1334.3639,0.1209
970.4832,,,8.5,,,0.0017956,,,62.6589,70.0734,,,,,8.5905,,,-0.003,,,181.3183,,,162.4838,,,41.276,,,,,3.3044,,,2.6447,,,14.3363,,,21.6385,,,27.6879,,,33.7622,,,39.8493,,,106.3174,,,462.316,,,-27.9098,,,1318.3119,0.1287
970.6356,,,8.5,,,0.0017372,,,77.8338,73.576,,,,,8.6941,,,-0.0041,,,60.3076,,,53.9503,,,41.276,,,,,3.2804,,,2.5245,,,8.2492,,,11.5998,,,14.4596,,,17.222,,,20.2368,,,38.1431,,,101.8716,,,-27.359,,,1286.1073,0.153
970.788,,,8.5,,,0.0017858,,,91.7166,81.6921,,,,,8.8428,,,-0.0048,,,8.8913,,,7.9064,,,41.276,,,,,3.2305,,,2.4105,,,6.7879,,,8.8908,,,10.9694,,,12.6407,,,14.9209,,,20.3289,,,7.2515,,,-27.1278,,,1274.4221,0.1961
970.9404,,,8.5,,,0.0025558,,,103.7187,85.454,,,,,8.9524,,,-0.005,,,3.1069,,,2.748,,,41.276,,,,,3.1687,,,2.3431,,,7.2793,,,9.5669,,,11.6881,,,13.4629,,,15.8591,,,20.9591,,,4.208,,,-27.4563,,,1280.9971,0.2631
971.0928,,,8.5,,,0.0035885,,,109.6754,85.8181,,,,,8.9916,,,-0.0063,,,2.9145,,,2.5771,,,41.276,,,,,3.1231,,,2.3166,,,7.334,,,10.4377,,,12.7587,,,14.5908,,,17.1366,,,22.6292,,,3.6309,,,-28.1991,,,1289.7878,0.3188
971.2452,,,8.5,,,0.0041699,,,110.7573,87.6173,,,,,8.9579,,,-0.0077,,,2.8019,,,2.4773,,,41.276,,,,,3.0883,,,2.3097,,,6.8326,,,10.5973,,,12.7743,,,14.5119,,,17.1124,,,22.9429,,,3.5154,,,-28.9928,,,1287.5078,0.3324
971.3976,,,8.5,,,0.0041071,,,111.2183,89.8148,,,,,8.9344,,,-0.0091,,,2.6807,,,2.3698,,,41.276,,,,,3.0457,,,2.3083,,,6.5139,,,10.5534,,,12.9526,,,14.4612,,,17.1077,,,23.3002,,,3.4727,,,-29.5509,,,1279.813,0.3235
971.55,,,8.5,,,0.0037858,,,111.9888,94.6391,,,,,8.9524,,,-0.0099,,,2.8197,,,2.4931,,,41.276,,,,,3.0242,,,2.3013,,,6.4257,,,10.4236,,,13.4081,,,14.791,,,17.3565,,,24.1657,,,3.5343,,,-29.9303,,,1280.4912,0.3164
971.7024,,,8.5,,,0.0039257,,,112.5722,95.252,,,,,8.9424,,,-0.0096,,,2.8727,,,2.5402,,,41.276,,,,,3.0191,,,2.2927,,,6.3548,,,10.0974,,,13.5093,,,14.9108,,,17.2902,,,24.4817,,,3.5614,,,-29.9812,,,1286.3118,0.3183
971.8548,,,8.5,,,0.0040743,,,112.3413,95.7997,,,,,8.9111,,,-0.0102,,,2.7353,,,2.4182,,,41.276,,,,,3.0244,,,2.2822,,,6.1784,,,9.7119,,,13.0283,,,14.7182,,,16.8228,,,24.0297,,,3.4844,,,-29.7107,,,1294.0626,0.3153
972.0072,,,8.5,,,0.0044,,,113.0344,94.2063,,,,,8.8598,,,-0.0111,,,2.6776,,,2.367,,,41.276,,,,,3.0097,,,2.2776,,,6.082,,,9.4513,,,12.4959,,,14.6211,,,16.4986,,,23.6277,,,3.4067,,,-29.3794,,,1286.4081,0.3134
972.1596,,,8.5,,,0.0046699,,,113.6993,94.3545,,,,,8.8475,,,-0.0111,,,2.6247,,,2.3201,,,41.276,,,,,2.9826,,,2.2765,,,6.0118,,,9.2608,,,12.2383,,,14.6158,,,16.3633,,,23.5162,,,3.3374,,,-28.8169,,,1278.0106,0.3194
972.312,,,8.5,,,0.0045743,,,114.0783,95.168,,,,,8.8955,,,-0.0084,,,2.5919,,,2.2911,,,41.276,,,,,2.9644,,,2.2802,,,6.0216,,,9.2507,,,12.3209,,,14.8385,,,16.6208,,,23.9064,,,3.2977,,,-28.0116,,,1272.6676,0.3301
972.4644,,,8.5,,,0.0045814,,,114.1624,92.8383,,,,,8.9259,,,-0.0035,,,2.5983,,,2.2968,,,41.276,,,,,2.96,,,2.2925,,,5.9671,,,9.1567,,,12.3037,,,14.8659,,,16.7823,,,23.9661,,,3.1349,,,-27.385,,,1267.0002,0.3397
972.6168,,,8.5,,,0.0046929,,,113.4823,85.9942,,,,,8.9355,,,0.0,,,2.3378,,,2.066,,,41.276,,,,,2.9694,,,2.305,,,5.9223,,,9.1095,,,12.3083,,,14.7328,,,16.734,,,23.693,,,3.0038,,,-27.4956,,,1282.3656,0.3458
972.7692,,,8.5,,,0.0048584,,,113.0561,82.6674,,,,,8.8767,,,0.0002,,,2.3771,,,2.1008,,,41.276,,,,,3.0042,,,2.31,,,6.0654,,,9.3397,,,12.6017,,,14.9804,,,17.1022,,,24.1265,,,3.0584,,,-28.0697,,,1285.9746,0.3346
972.9216,,,8.5,,,0.0045044,,,112.8941,85.0621,,,,,8.8656,,,-0.0011,,,2.7449,,,2.4268,,,41.276,,,,,3.0437,,,2.3037,,,6.1588,,,9.4875,,,12.7016,,,15.037,,,17.2142,,,24.5983,,,3.3598,,,-28.9723,,,1290.0367,0.3167
973.074,,,8.5,,,0.0046,,,112.8789,92.3634,,,,,8.8555,,,-0.0026,,,2.9104,,,2.5736,,,41.276,,,,,3.069,,,2.2954,,,6.0446,,,9.3572,,,12.4195,,,14.7047,,,16.8621,,,24.4493,,,3.5979,,,-30.0277,,,1302.1233,0.3182
973.2264,,,8.5,,,0.0049,,,113.2513,96.1621,,,,,8.8471,,,-0.0045,,,2.8136,,,2.4877,,,41.276,,,,,3.0609,,,2.2913,,,5.8917,,,9.0975,,,12.0345,,,14.2578,,,16.3571,,,23.8295,,,3.6178,,,-30.8838,,,1313.1733,0.3283
973.3788,,,8.5,,,0.0050142,,,113.6764,95.5027,,,,,8.837,,,-0.0074,,,2.7638,,,2.4435,,,41.276,,,,,3.0379,,,2.2905,,,5.8401,,,8.9465,,,11.8907,,,14.0842,,,16.1763,,,23.4806,,,3.5089,,,-31.3822,,,1290.3179,0.329
973.5312,,,8.5,,,0.0045929,,,113.8634,96.5138,,,,,8.864,,,-0.0091,,,2.7441,,,2.4261,,,41.276,,,,,3.0285,,,2.2875,,,5.8838,,,8.9363,,,11.939,,,14.1728,,,16.3906,,,23.7005,,,3.4524,,,-32.0116,,,1271.1544,0.321
973.6836,,,8.5,,,0.0044487,,,113.7824,97.1724,,,,,8.9297,,,-0.01,,,2.7188,,,2.4037,,,41.276,,,,,3.0288,,,2.2845,,,5.8686,,,8.9183,,,11.9345,,,14.1896,,,16.5103,,,23.7785,,,3.3809,,,-32.6687,,,1264.5475,0.3348
973.836,,,8.5,,,0.0049,,,113.5709,96.0342,,,,,8.9524,,,-0.0104,,,2.681,,,2.3701,,,41.276,,,,,3.0357,,,2.2849,,,5.9141,,,9.0515,,,12.1088,,,14.3981,,,16.8635,,,24.2248,,,3.3813,,,-32.958,,,1281.728,0.3577
973.9884,,,8.5,,,0.0051469,,,113.2156,88.4677,,,,,8.945,,,-0.0112,,,2.7433,,,2.4254,,,41.276,,,,,3.0368,,,2.2903,,,6.0125,,,9.2105,,,12.2753,,,14.5417,,,17.0797,,,24.5384,,,3.4785,,,-32.8357,,,1321.4387,0.3645
974.1408,,,8.5,,,0.0044416,,,112.8508,81.4227,,,,,8.981,,,-0.0112,,,2.8936,,,2.5587,,,41.276,,,,,3.0334,,,2.2948,,,6.1155,,,9.3259,,,12.376,,,14.6522,,,17.2268,,,24.8052,,,3.6066,,,-32.6527,,,1340.7266,0.3488
974.2932,,,8.5,,,0.0043115,,,112.8067,81.5308,,,,,8.953,,,-0.0113,,,2.9013,,,2.5655,,,41.276,,,,,3.0352,,,2.2934,,,6.0369,,,9.1823,,,12.1406,,,14.3867,,,16.9169,,,24.4573,,,3.6479,,,-32.4795,,,1341.3287,0.3353
974.4456,,,8.5,,,0.0046327,,,112.9836,86.1095,,,,,8.931,,,-0.0115,,,2.8244,,,2.4973,,,41.276,,,,,3.0349,,,2.2913,,,5.9101,,,8.9047,,,11.7136,,,13.8249,,,16.2461,,,23.3828,,,3.5594,,,-32.5321,,,1319.1626,0.342
974.598,,,8.5,,,0.0045558,,,113.0906,91.1624,,,,,8.9133,,,-0.0113,,,2.7838,,,2.4613,,,41.276,,,,,3.0352,,,2.2922,,,5.8353,,,8.6674,,,11.3235,,,13.364,,,15.6572,,,22.3988,,,3.4664,,,-32.4215,,,1271.8293,0.3346
974.7504,,,8.5,,,0.0045186,,,112.8827,92.5307,,,,,8.8783,,,-0.0099,,,2.7505,,,2.4318,,,41.276,,,,,3.0299,,,2.2977,,,5.7674,,,8.5306,,,11.1092,,,13.1504,,,15.3873,,,22.0727,,,3.4764,,,-32.5144,,,1262.6852,0.3222
974.9028,,,8.5,,,0.0046558,,,112.3769,95.275,,,,,8.8513,,,-0.003,,,2.8324,,,2.5044,,,41.276,,,,,3.0338,,,2.3056,,,5.7728,,,8.6038,,,11.215,,,13.3473,,,15.6041,,,22.5679,,,3.5686,,,-33.0902,,,1297.0012,0.3179
975.0552,,,8.5,,,0.0050558,,,111.4447,97.9346,,,,,8.837,,,0.0077,,,2.9328,,,2.5935,,,41.276,,,,,3.0532,,,2.3126,,,5.8705,,,8.7501,,,11.4659,,,13.6579,,,15.9468,,,23.244,,,3.7165,,,-33.8269,,,1329.8562,0.3297
975.2076,,,8.5,,,0.0053097,,,110.7892,100.3657,,,,,8.8513,,,0.0119,,,3.0288,,,2.6786,,,41.276,,,,,3.0735,,,2.3167,,,6.0563,,,8.9552,,,11.8242,,,14.0775,,,16.4255,,,24.0221,,,3.8531,,,-34.9535,,,1331.0886,0.3437
975.36,,,8.5,,,0.0045788,,,110.3124,101.5,,,,,8.8614,,,0.0072,,,3.1337,,,2.7716,,,41.276,,,,,3.0754,,,2.3191,,,6.0969,,,8.9802,,,11.8827,,,14.1458,,,16.4611,,,24.1469,,,3.915,,,-36.0277,,,1309.7703,0.3184
975.5124,,,8.5,,,0.0043442,,,110.0992,101.7015,,,,,8.837,,,-0.0008,,,3.0815,,,2.7254,,,41.276,,,,,3.0537,,,2.3261,,,6.0522,,,8.9226,,,11.8223,,,14.0335,,,16.3124,,,23.8912,,,3.8685,,,-36.9143,,,1296.5878,0.3017
