DEPT,BS,CALI,DSOZ,RT,DT,TENS:1,PEFZ,RSOZ,TNPH:1,RLA2,RLA4,GR:1,GR:2,RLA3,RLA5,TENS:2,NPHI,SP,RLA1,GR:3,RXO,RHOZ,RLA0,RXOZ,GR:4,TNPH:2
1167.384,8.5,8.819,0.03,33.636,106.996,3020.562,2.698,0.0,0.305,12.252,21.344,91.973,91.973,18.446,24.445,3035.0,0.304,4.286,5.654,86.995,1.702,2.285,0.078,1.03,88.782,0.304
1167.536,8.5,8.78,0.047,33.366,108.06,3033.666,2.752,0.0,0.299,12.35,21.134,93.88,92.228,18.301,24.238,3017.999,0.295,3.842,5.872,85.927,1.829,2.288,0.08,1.046,89.993,0.299
1167.689,8.5,8.78,0.038,34.9,108.43,3024.334,2.764,0.007,0.298,12.806,22.12,98.58,97.944,19.063,25.505,3021.666,0.282,3.519,5.854,98.46,1.75,2.295,0.08,1.097,93.695,0.297
1167.841,8.5,8.843,0.036,33.627,107.987,3028.734,2.755,0.001,0.282,12.563,21.423,100.9,106.307,18.45,24.794,3022.999,0.277,3.352,5.532,97.696,1.594,2.289,0.079,1.049,99.616,0.282
1167.994,8.5,8.905,0.015,39.376,108.555,3011.534,2.704,0.002,0.274,14.149,24.849,99.203,98.281,21.143,29.047,2978.667,0.281,3.056,5.985,103.355,1.698,2.283,0.077,1.084,95.312,0.274
1168.146,8.5,8.937,0.018,38.669,108.386,3092.667,2.706,0.0,0.278,13.466,24.109,97.108,92.886,20.502,28.346,3100.333,0.289,2.766,5.896,84.597,1.748,2.283,0.076,1.074,91.771,0.278
1168.298,8.5,8.96,0.023,38.835,108.669,3100.734,2.704,0.0,0.286,13.125,24.121,95.791,99.377,20.477,28.411,3098.0,0.295,2.586,5.709,86.795,1.678,2.282,0.076,1.045,87.172,0.286
1168.451,8.5,8.937,0.052,39.624,109.137,3067.799,2.705,0.0,0.296,13.287,24.627,95.481,94.514,20.841,29.108,3045.667,0.293,2.306,5.6,89.364,1.603,2.282,0.076,0.994,89.048,0.295
1168.603,8.5,8.937,0.075,40.691,109.052,3074.6,2.67,0.023,0.29,13.362,25.231,91.666,92.189,21.158,29.926,3092.667,0.307,1.977,5.497,90.376,1.555,2.279,0.075,0.983,87.503,0.29
1168.756,8.5,8.874,0.101,42.838,109.384,3069.135,2.636,0.063,0.304,13.795,26.609,87.291,88.588,22.121,31.556,3066.333,0.297,1.234,5.498,82.08,1.513,2.278,0.075,0.988,85.686,0.303
1168.908,8.5,8.819,0.11,41.59,109.363,3114.267,2.614,0.089,0.295,13.836,25.978,85.682,82.486,21.658,30.65,3108.667,0.292,0.938,5.574,83.616,1.544,2.273,0.075,0.961,78.743,0.295
1169.06,8.5,8.756,0.093,38.271,109.319,3100.801,2.606,0.079,0.29,13.147,24.009,83.945,86.194,20.102,28.12,3134.001,0.274,0.839,5.526,69.972,1.581,2.266,0.076,0.943,76.88,0.291
1169.213,8.5,8.76,0.063,36.971,108.494,3054.2,2.622,0.058,0.272,12.98,23.299,83.526,83.843,19.566,27.157,3062.334,0.292,0.544,5.549,76.684,1.601,2.264,0.077,0.974,77.959,0.273
1169.365,8.5,8.772,0.046,34.607,107.577,3038.866,2.673,0.041,0.29,12.717,22.049,83.769,80.651,18.672,25.502,3044.001,0.284,0.046,5.481,87.131,1.569,2.273,0.078,1.015,83.597,0.29
1169.518,8.5,8.78,0.03,33.372,106.678,3032.2,2.695,0.041,0.28,12.561,21.439,86.847,87.665,18.187,24.483,3035.501,0.317,-0.513,5.537,86.79,1.607,2.282,0.079,1.197,90.542,0.281
1169.67,8.5,8.78,0.02,35.006,106.94,3106.001,2.699,0.01,0.308,12.948,22.562,89.092,92.054,19.012,25.323,3108.667,0.317,-1.3,5.871,97.324,1.751,2.289,0.079,1.154,93.079,0.309
1169.822,8.5,8.756,0.003,33.089,106.248,3104.4,2.668,0.0,0.313,12.352,21.374,89.127,86.888,17.999,23.698,3139.0,0.341,-1.697,5.957,94.882,1.89,2.286,0.078,1.17,93.252,0.313
1169.975,8.5,8.796,0.027,30.44,104.755,3042.333,2.697,0.0,0.328,11.754,19.848,90.554,88.242,16.743,21.674,3050.001,0.328,-1.993,5.998,87.633,2.006,2.299,0.078,1.025,90.49,0.328
1170.127,8.5,8.772,0.055,31.519,103.782,3025.8,2.751,0.018,0.316,12.495,20.794,92.659,96.642,17.611,22.376,3022.999,0.328,-2.147,6.468,88.57,2.161,2.318,0.08,1.201,89.408,0.316
1170.28,8.5,8.772,0.067,29.416,103.301,3055.286,2.815,0.044,0.318,12.087,19.707,96.116,93.582,16.887,20.822,3069.0,0.317,-2.349,6.435,92.161,2.151,2.333,0.081,1.276,93.04,0.316
1170.432,8.5,8.772,0.065,27.418,103.133,3062.001,2.869,0.049,0.318,11.769,18.638,97.631,98.376,16.164,19.416,3047.501,0.316,-2.576,6.368,98.585,2.112,2.339,0.083,1.45,97.339,0.317
1170.584,8.5,8.807,0.069,26.51,104.229,3071.733,2.92,0.048,0.325,11.754,18.133,97.312,101.352,16.006,18.818,3075.332,0.302,-2.796,6.376,101.613,2.074,2.342,0.083,1.46,97.93,0.324
1170.737,8.5,8.788,0.094,24.404,104.123,3066.934,2.977,0.057,0.308,11.165,16.731,99.623,92.199,15.11,17.368,3069.667,0.295,-3.414,6.146,93.175,1.995,2.352,0.083,1.647,96.852,0.307
1170.889,8.5,8.717,0.119,24.405,103.291,3017.267,3.012,0.062,0.298,11.315,16.695,94.902,105.408,15.535,17.347,3007.0,0.287,-3.007,6.326,95.063,2.038,2.363,0.083,1.582,91.877,0.297
1171.042,8.5,8.741,0.121,24.617,103.228,3045.266,3.011,0.071,0.286,11.631,16.881,97.648,87.291,15.783,17.545,3029.334,0.294,-2.648,6.518,87.232,2.092,2.368,0.083,1.64,93.793,0.284
1171.194,8.5,8.749,0.084,25.013,103.698,3126.667,2.962,0.057,0.298,12.52,17.366,96.058,100.009,16.157,18.052,3129.999,0.307,-2.625,6.893,99.235,2.12,2.36,0.084,1.502,94.123,0.297
1171.346,8.5,8.772,0.038,22.659,102.49,3132.067,2.897,0.043,0.3,11.876,15.914,101.564,100.568,14.558,16.497,3132.333,0.328,-2.98,6.631,96.456,2.103,2.347,0.084,1.575,94.222,0.298
1171.499,8.5,8.788,0.003,22.965,103.376,3036.133,2.828,0.047,0.314,11.802,16.017,102.439,104.331,14.471,16.647,3020.333,0.34,-2.967,6.951,87.469,2.503,2.335,0.083,1.54,89.965,0.313
1171.651,8.5,8.811,0.007,28.433,102.643,3059.268,2.805,0.062,0.321,13.967,19.615,98.202,102.698,17.541,20.489,3069.0,0.352,-2.837,8.454,86.033,3.242,2.345,0.083,1.501,86.496,0.318
1171.804,8.5,8.678,0.029,29.633,94.009,3069.2,2.83,0.087,0.305,14.03,20.159,92.483,88.214,18.244,21.232,3066.0,0.318,-2.474,9.301,85.072,4.053,2.4,0.083,1.437,85.819,0.304
1171.956,8.5,8.654,0.032,25.929,83.933,3018.667,2.891,0.093,0.238,12.191,17.495,79.495,87.896,15.695,18.67,3020.333,0.247,-1.569,8.239,86.327,3.782,2.489,0.087,2.251,78.548,0.237
1172.108,8.5,8.568,0.025,38.696,73.494,2992.0,2.948,0.09,0.146,17.927,25.896,73.469,64.052,22.869,27.838,2996.0,0.154,-2.671,11.396,63.008,4.945,2.587,0.091,5.531,68.735,0.146
1172.261,8.5,8.537,0.025,118.125,64.642,3084.334,2.979,0.061,0.102,50.993,77.508,64.69,69.627,67.111,84.807,3091.667,0.084,-3.545,27.504,56.494,9.959,2.656,0.096,83.755,60.25,0.102
1172.413,8.5,8.505,0.061,147.929,64.409,3151.066,2.977,0.071,0.087,62.957,96.301,66.21,60.687,83.702,106.825,3169.334,0.072,-2.987,32.297,60.94,11.383,2.681,0.097,63.584,58.907,0.087
1172.566,8.5,8.553,0.061,194.595,71.704,3126.2,2.925,0.084,0.098,75.083,122.656,67.357,67.9,102.168,141.223,3129.999,0.12,-2.543,34.617,59.85,11.663,2.624,0.096,16.744,60.972,0.098
1172.718,8.5,8.537,0.072,44.188,73.271,3091.867,2.878,0.077,0.132,19.553,27.698,71.764,72.6,24.512,31.92,3105.5,0.152,-1.74,14.616,62.48,8.688,2.57,0.089,3.612,60.53,0.132
1172.87,8.5,8.513,0.093,39.499,68.354,3029.667,2.848,0.065,0.148,17.243,24.374,72.656,74.698,21.602,28.604,3038.333,0.157,-1.431,14.471,59.452,9.639,2.562,0.09,3.681,62.441,0.149
1173.023,8.5,8.49,0.109,79.944,70.956,3001.734,2.839,0.037,0.154,35.069,49.253,71.914,70.516,42.516,59.41,2986.333,0.126,-1.927,27.03,65.622,16.309,2.561,0.094,4.497,62.211,0.155
1173.175,8.5,8.49,0.091,63.655,64.886,3144.601,2.798,0.005,0.161,25.947,40.408,72.178,70.517,34.664,46.598,3146.999,0.154,-2.038,13.791,61.639,4.95,2.485,0.092,2.414,67.12,0.162
1173.328,8.5,8.56,0.063,34.332,79.5,3178.733,2.722,0.0,0.208,14.302,22.161,78.315,75.189,19.435,25.303,3190.666,0.218,-1.158,6.962,74.939,2.182,2.349,0.084,1.224,73.551,0.209
1173.48,8.5,8.6,0.072,39.898,89.385,3100.333,2.642,0.0,0.263,15.311,25.307,83.095,88.726,22.197,29.292,3088.666,0.28,0.753,7.011,84.712,2.086,2.272,0.079,0.897,78.265,0.266
1173.632,8.5,8.639,0.079,40.902,97.139,3100.601,2.586,0.0,0.308,15.595,25.879,88.722,85.371,23.042,30.015,3095.001,0.3,1.267,7.184,75.826,2.111,2.257,0.077,0.868,82.007,0.308
1173.785,8.5,8.702,0.065,40.406,101.631,3091.267,2.587,0.0,0.301,15.946,26.109,87.688,93.193,23.612,30.189,3098.0,0.305,0.899,6.549,86.653,1.599,2.272,0.076,0.894,85.224,0.301
1173.937,8.5,8.733,0.055,38.864,102.347,3078.866,2.631,0.0,0.295,16.727,26.48,90.181,85.418,23.868,30.395,3067.999,0.303,0.477,5.452,93.699,0.942,2.285,0.076,0.915,89.132,0.295
1174.09,8.5,8.772,0.054,39.244,103.265,3051.93,2.666,0.0,0.298,16.409,26.95,91.699,91.851,23.961,30.65,3063.501,0.301,0.128,5.05,87.653,0.844,2.293,0.076,0.937,90.693,0.299
1174.242,8.5,8.796,0.071,39.982,109.83,3064.267,2.689,0.0,0.303,14.04,26.141,95.372,97.083,22.979,29.363,3050.001,0.314,-0.434,5.098,90.396,1.147,2.293,0.075,0.945,90.646,0.304
1174.394,8.5,8.78,0.077,37.562,104.376,3141.066,2.678,0.0,0.321,12.851,24.234,94.119,96.329,21.204,27.038,3127.0,0.324,-0.767,5.296,93.906,1.368,2.297,0.075,0.957,93.417,0.32
1174.547,8.5,8.796,0.088,35.45,105.045,3086.144,2.727,0.0,0.32,12.091,22.776,95.568,88.705,19.317,25.266,3107.999,0.347,-0.783,5.432,96.58,1.567,2.297,0.076,1.005,89.732,0.32
1174.699,8.5,8.819,0.074,33.645,105.746,3048.068,2.78,0.0,0.339,11.817,21.672,93.976,101.344,17.785,23.952,3044.001,0.343,-0.802,5.508,79.073,1.714,2.309,0.079,1.146,91.7,0.34
1174.852,8.5,8.827,0.061,33.509,104.453,3089.734,2.845,0.0,0.341,12.252,21.543,97.377,92.407,17.714,23.888,3089.001,0.355,-1.378,5.967,99.737,1.972,2.325,0.08,1.424,91.392,0.342
1175.004,8.5,8.831,0.032,28.651,103.164,3114.615,2.846,0.001,0.351,11.237,18.45,95.541,99.31,15.545,20.475,3115.0,0.334,-2.313,6.019,95.655,2.196,2.358,0.081,1.723,96.606,0.354
1175.156,8.5,8.819,0.012,25.63,102.228,3125.249,2.844,0.011,0.33,10.699,16.616,97.772,95.791,14.431,18.371,3129.999,0.329,-4.188,6.264,94.665,2.486,2.386,0.083,1.898,100.374,0.332
1175.309,8.5,8.937,0.021,28.015,101.147,3112.615,2.878,0.02,0.332,11.995,18.241,100.341,99.629,16.019,20.267,3120.0,0.312,-5.406,6.895,111.729,2.627,2.405,0.083,2.005,104.665,0.334
1175.461,8.5,9.031,0.042,26.564,100.254,3116.942,2.944,0.031,0.316,11.726,17.426,106.266,106.435,15.401,19.395,3152.999,0.333,-6.454,6.571,107.608,2.39,2.409,0.083,1.999,110.103,0.318
1175.614,8.5,9.047,0.067,25.383,100.432,3060.945,3.006,0.037,0.334,11.255,16.622,105.386,113.216,14.682,18.551,3035.667,0.329,-7.201,6.293,110.48,2.311,2.414,0.083,1.946,110.174,0.335
1175.766,8.5,9.007,0.064,25.755,101.173,3053.353,3.018,0.03,0.325,11.32,16.665,105.1,96.188,14.671,18.698,3049.333,0.306,-7.792,6.727,112.888,2.776,2.406,0.084,1.914,110.789,0.327
1175.918,8.5,8.96,0.056,24.133,102.546,3132.868,3.013,0.0,0.307,10.492,15.46,104.352,105.777,13.572,17.465,3152.334,0.278,-8.302,6.699,110.029,3.09,2.384,0.085,1.677,108.952,0.307
1176.071,8.5,8.89,0.047,18.418,103.335,3130.867,3.007,0.0,0.284,8.273,11.885,107.993,111.271,10.454,13.426,3107.001,0.268,-8.378,5.488,104.745,2.666,2.358,0.084,1.507,106.332,0.285
1176.223,8.5,8.788,0.049,19.715,103.379,3077.133,3.033,0.0,0.276,8.754,12.632,111.199,107.104,10.99,14.36,3082.0,0.28,-8.862,5.728,104.107,2.796,2.343,0.084,1.51,104.483,0.276
1176.376,8.5,8.772,0.044,22.047,103.426,3102.125,3.047,0.024,0.279,9.868,14.173,110.808,116.386,12.327,16.082,3111.0,0.28,-9.698,6.398,104.4,3.077,2.349,0.085,1.754,106.003,0.28
1176.528,8.5,8.811,0.033,22.781,102.759,3098.0,3.03,0.032,0.275,10.191,14.665,109.254,109.637,12.798,16.639,3077.333,0.294,-12.479,6.523,109.54,3.046,2.366,0.085,1.886,107.09,0.275
1176.68,8.5,8.835,0.031,23.699,101.74,3088.875,3.005,0.04,0.29,10.521,15.242,108.384,102.104,13.322,17.32,3096.5,0.308,-13.5,6.515,107.063,2.889,2.383,0.084,1.894,102.265,0.29
1176.833,8.5,8.796,0.043,23.899,101.147,3080.876,2.996,0.048,0.295,10.553,15.356,109.017,112.572,13.474,17.423,3070.667,0.315,-14.279,6.502,89.943,2.859,2.393,0.085,1.872,97.972,0.295
1176.985,8.5,8.804,0.061,22.765,100.225,3107.471,3.013,0.051,0.299,9.979,14.585,110.324,112.029,12.868,16.519,3096.667,0.308,-15.316,6.384,96.523,2.947,2.395,0.085,1.903,95.778,0.299
1177.138,8.5,8.741,0.078,21.565,99.227,3128.187,3.024,0.059,0.294,9.434,13.809,106.469,105.51,12.175,15.631,3142.334,0.306,-16.028,6.153,99.996,2.914,2.393,0.085,1.871,100.728,0.294
1177.29,8.5,8.725,0.103,22.715,98.776,3116.5,3.037,0.068,0.302,9.821,14.478,107.206,102.503,12.622,16.436,3076.668,0.293,-17.399,6.32,105.038,2.994,2.392,0.084,1.882,101.399,0.302
1177.442,8.5,8.686,0.127,23.509,99.031,3109.751,3.061,0.076,0.295,10.12,14.938,108.872,113.898,12.875,17.056,3111.5,0.296,-18.233,6.384,98.85,2.989,2.389,0.083,1.777,104.588,0.294
1177.595,8.5,8.713,0.154,23.146,99.029,3096.687,3.1,0.083,0.303,9.949,14.681,109.968,110.919,12.661,16.83,3134.999,0.296,-19.066,6.163,109.95,2.821,2.39,0.083,1.724,103.047,0.302
1177.747,8.5,8.772,0.173,22.976,99.375,3050.529,3.141,0.108,0.303,9.848,14.507,112.317,104.032,12.58,16.752,3037.333,0.326,-19.474,6.054,100.287,2.742,2.39,0.083,1.653,108.659,0.303
1177.9,8.5,8.784,0.187,22.953,99.011,3101.188,3.171,0.118,0.328,9.874,14.454,111.332,120.602,12.62,16.802,3118.667,0.331,-20.03,6.036,115.348,2.705,2.398,0.083,1.694,105.224,0.328
1178.052,8.5,8.788,0.18,23.823,97.916,3139.25,3.179,0.116,0.326,10.244,14.944,112.0,108.144,13.106,17.475,3163.667,0.316,-20.955,6.179,99.563,2.736,2.406,0.082,1.754,108.33,0.325
1178.204,8.5,8.866,0.161,24.162,97.445,3132.47,3.163,0.084,0.309,10.461,15.146,107.265,107.28,13.317,17.755,3120.501,0.312,-21.674,6.339,110.27,2.832,2.416,0.081,1.87,102.553,0.308
1178.357,8.5,8.937,0.138,25.132,96.236,3118.876,3.148,0.067,0.316,10.799,15.728,108.69,106.023,13.8,18.459,3140.001,0.303,-22.085,6.505,97.642,2.885,2.422,0.08,1.924,106.669,0.315
1178.509,8.5,9.054,0.109,24.889,96.353,3093.812,3.129,0.052,0.309,10.697,15.609,105.902,112.203,13.674,18.262,3097.501,0.338,-22.013,6.45,112.578,2.858,2.415,0.079,1.833,105.105,0.31
1178.662,8.5,9.062,0.083,23.753,91.95,3093.0,3.112,0.043,0.35,10.371,14.959,107.002,98.509,13.213,17.46,3089.001,0.326,-21.837,6.339,104.814,2.832,2.401,0.08,1.714,105.762,0.351
1178.814,8.5,8.96,0.064,25.723,94.269,3090.882,3.08,0.041,0.333,11.002,16.112,101.537,108.802,14.232,18.843,3101.999,0.337,-21.816,6.652,98.888,2.936,2.387,0.079,1.617,101.814,0.334
1178.966,8.5,9.078,0.042,26.316,95.123,3052.75,3.034,0.051,0.339,11.229,16.486,104.6,97.285,14.574,19.292,3042.333,0.315,-21.802,6.722,102.224,2.917,2.374,0.078,1.61,100.757,0.34
1179.119,8.5,9.054,0.031,25.652,96.739,3044.626,3.009,0.068,0.323,11.09,16.153,100.448,106.187,14.327,18.869,3038.333,0.322,-21.889,6.615,100.169,2.821,2.364,0.078,1.621,103.177,0.324
1179.271,8.5,9.039,0.025,24.7,99.077,3050.626,2.997,0.077,0.323,10.817,15.636,101.616,97.596,13.873,18.21,3060.0,0.317,-21.722,6.423,107.371,2.707,2.359,0.079,1.641,105.414,0.324
1179.424,8.5,8.996,0.034,24.817,100.698,3070.751,3.004,0.076,0.317,11.018,15.798,104.255,101.035,13.992,18.361,3041.0,0.306,-18.969,6.468,108.482,2.67,2.366,0.081,1.659,108.813,0.318
1179.576,8.5,8.741,0.037,25.309,98.53,3109.47,2.996,0.072,0.308,11.3,16.187,109.323,112.832,14.328,18.778,3107.667,0.3,-18.72,6.468,109.54,2.557,2.373,0.083,1.605,109.595,0.307
1179.728,8.5,8.741,0.048,24.401,99.273,3145.749,2.984,0.074,0.297,11.009,15.682,113.294,115.255,13.931,18.081,3148.0,0.288,-18.576,6.367,111.936,2.531,2.38,0.084,1.574,107.487,0.297
1179.881,8.5,8.694,0.059,24.025,99.602,3130.5,2.975,0.091,0.279,10.879,15.494,109.368,111.461,13.816,17.748,3116.333,0.288,-18.531,6.447,101.122,2.619,2.381,0.085,1.535,110.064,0.279
1180.033,8.5,8.631,0.069,23.392,99.279,3088.126,2.985,0.107,0.273,10.671,15.151,102.516,101.986,13.577,17.261,3107.001,0.286,-18.688,6.454,117.378,2.658,2.376,0.086,1.57,110.397,0.274
1180.186,8.5,8.505,0.089,22.846,99.089,3087.589,3.035,0.111,0.277,10.411,14.836,103.411,94.425,13.295,16.871,3072.333,0.294,-18.24,6.19,113.188,2.467,2.376,0.086,1.571,115.015,0.276
1180.338,8.5,8.466,0.116,25.266,99.094,3127.688,3.098,0.101,0.286,11.286,16.365,105.092,114.902,14.558,18.606,3120.0,0.295,-18.146,6.395,115.767,2.417,2.383,0.086,1.589,108.371,0.285
1180.49,8.5,8.403,0.136,26.418,99.311,3113.813,3.138,0.098,0.293,11.854,17.141,107.158,106.867,15.221,19.431,3133.0,0.295,-18.224,6.776,96.958,2.596,2.393,0.088,1.593,104.839,0.292
1180.643,8.5,8.466,0.118,23.887,99.378,3093.063,3.113,0.101,0.299,11.004,15.615,103.567,100.653,13.975,17.593,3091.501,0.294,-18.691,6.568,102.66,2.625,2.384,0.087,1.541,102.878,0.298
1180.795,8.5,8.525,0.09,21.265,100.282,3119.062,3.068,0.102,0.303,10.057,14.024,106.289,103.532,12.606,15.759,3116.5,0.304,-19.063,6.067,109.02,2.412,2.368,0.082,1.482,112.472,0.302
1180.948,8.5,8.56,0.075,20.844,100.879,3114.353,3.048,0.104,0.311,9.917,13.767,108.7,114.044,12.389,15.471,3124.334,0.309,-19.434,5.866,125.764,2.27,2.357,0.081,1.471,114.116,0.312
1181.1,8.5,8.572,0.069,21.981,100.93,3155.875,3.061,0.106,0.303,10.45,14.508,107.022,108.203,13.061,16.305,3172.0,0.315,-19.892,6.123,106.826,2.344,2.349,0.082,1.464,114.534,0.304
1181.252,8.5,8.576,0.088,22.821,101.164,3211.126,3.108,0.109,0.306,10.853,15.086,106.031,98.258,13.595,16.924,3247.001,0.315,-20.535,6.322,110.65,2.385,2.351,0.082,1.454,108.242,0.307
1181.405,8.5,8.537,0.117,21.838,101.626,3214.937,3.146,0.114,0.315,10.511,14.491,106.606,111.13,13.104,16.219,3219.001,0.328,-21.438,6.12,106.192,2.29,2.353,0.081,1.366,109.522,0.314
1181.557,8.5,8.549,0.155,20.745,102.298,3168.824,3.176,0.121,0.342,9.979,13.759,111.02,110.669,12.469,15.387,3163.999,0.33,-22.142,5.931,111.823,2.284,2.356,0.079,1.238,106.477,0.341
1181.71,8.5,8.568,0.183,21.213,103.404,3147.563,3.181,0.128,0.345,10.092,14.005,110.725,111.619,12.709,15.702,3134.001,0.322,-22.771,6.003,101.001,2.327,2.354,0.078,1.146,108.917,0.344
1181.862,8.5,8.572,0.202,21.673,103.278,3157.626,3.183,0.135,0.325,10.204,14.282,111.824,110.265,12.946,16.01,3159.334,0.31,-23.135,6.11,113.556,2.389,2.353,0.078,1.091,106.469,0.324
1182.014,8.5,8.702,0.222,21.444,102.537,3175.53,3.186,0.142,0.302,10.129,14.151,107.504,114.317,12.787,15.855,3159.334,0.307,-23.68,6.039,105.448,2.352,2.36,0.078,1.096,104.564,0.302
1182.167,8.5,8.866,0.237,21.727,101.514,3204.625,3.19,0.144,0.3,10.306,14.374,107.591,98.065,12.918,16.075,3210.501,0.313,-24.168,6.078,94.772,2.341,2.368,0.078,1.145,104.336,0.3
1182.319,8.5,8.835,0.245,21.975,100.16,3139.059,3.189,0.151,0.315,10.437,14.533,106.41,109.803,13.038,16.242,3114.0,0.313,-24.392,6.203,111.515,2.433,2.369,0.076,1.255,104.261,0.317
1182.472,8.5,8.827,0.249,22.625,99.803,3161.25,3.188,0.166,0.319,10.624,14.939,109.738,110.519,13.359,16.669,3140.001,0.319,-24.392,6.323,105.801,2.495,2.365,0.075,1.327,107.512,0.32
1182.624,8.5,8.819,0.244,23.477,100.0,3081.47,3.172,0.176,0.32,10.959,15.485,109.355,108.458,13.822,17.288,3079.334,0.319,-24.41,6.443,104.437,2.504,2.355,0.075,1.369,102.221,0.321
1182.776,8.5,8.788,0.245,23.67,100.544,3015.124,3.147,0.18,0.315,10.956,15.574,104.504,108.144,13.875,17.391,3015.333,0.336,-24.632,6.447,96.569,2.524,2.355,0.075,1.317,98.827,0.315
1182.929,8.5,8.89,0.246,23.362,101.018,3048.25,3.131,0.166,0.321,10.736,15.365,105.614,97.579,13.643,17.1,3022.001,0.327,-25.028,6.449,96.324,2.606,2.358,0.075,1.278,97.499,0.321
1183.081,8.5,8.89,0.251,23.336,101.372,3044.064,3.154,0.166,0.323,10.733,15.35,107.268,110.343,13.631,17.076,3049.5,0.323,-25.514,6.515,99.528,2.669,2.362,0.076,1.204,101.816,0.323
1183.234,8.5,8.717,0.25,23.475,101.844,2987.882,3.196,0.154,0.326,10.79,15.447,106.178,112.78,13.726,17.186,2966.999,0.324,-25.844,6.51,109.044,2.636,2.358,0.077,1.191,102.879,0.326
1183.386,8.5,8.623,0.252,23.599,101.912,3059.938,3.23,0.155,0.329,10.884,15.536,103.917,95.182,13.842,17.312,3058.667,0.316,-26.0,6.447,100.709,2.537,2.358,0.077,1.18,106.434,0.327
1183.538,8.5,8.572,0.252,23.311,101.823,3128.063,3.233,0.147,0.313,10.884,15.382,104.582,103.222,13.784,17.164,3147.334,0.313,-26.164,6.417,110.074,2.481,2.362,0.078,1.187,103.55,0.311
1183.691,8.5,8.478,0.248,21.899,101.486,3054.938,3.222,0.136,0.296,10.43,14.504,109.407,114.275,13.11,16.208,3033.999,0.294,-26.215,6.207,100.425,2.393,2.372,0.08,1.228,101.865,0.296
1183.843,8.5,8.309,0.238,20.051,101.315,3064.813,3.221,0.127,0.288,9.907,13.362,109.198,110.968,12.227,14.962,3077.333,0.311,-26.191,6.04,95.38,2.374,2.375,0.081,1.257,94.314,0.289
1183.996,8.5,8.419,0.227,19.902,100.802,3072.999,3.228,0.124,0.305,9.975,13.302,106.162,104.434,12.201,14.902,3087.668,0.306,-26.309,6.051,88.267,2.351,2.371,0.081,1.238,95.314,0.307
1184.148,8.5,8.498,0.226,20.121,101.43,3080.249,3.243,0.123,0.306,10.219,13.482,107.157,103.698,12.383,15.113,3085.334,0.321,-26.399,6.164,101.686,2.368,2.366,0.081,1.187,94.94,0.306
1184.3,8.5,8.513,0.226,19.625,102.652,3122.437,3.246,0.125,0.317,10.108,13.167,110.883,112.617,12.134,14.781,3152.334,0.32,-26.472,6.183,94.452,2.432,2.361,0.081,1.171,101.237,0.317
1184.453,8.5,8.513,0.219,18.812,103.266,3088.0,3.232,0.131,0.319,9.745,12.635,114.738,115.817,11.669,14.18,3079.667,0.347,-26.833,6.139,107.825,2.53,2.355,0.082,1.182,101.604,0.318
1184.605,8.5,8.364,0.209,18.289,103.622,3122.812,3.224,0.134,0.346,9.576,12.334,113.108,114.406,11.397,13.819,3127.666,0.341,-27.066,6.245,101.737,2.71,2.349,0.084,1.202,101.633,0.345
1184.758,8.5,8.36,0.203,19.228,103.997,3097.249,3.213,0.134,0.339,10.065,12.97,111.614,109.621,11.982,14.527,3115.0,0.338,-27.351,6.588,95.506,2.872,2.345,0.085,1.209,102.954,0.337
1184.91,8.5,8.38,0.212,20.748,103.494,3135.125,3.211,0.144,0.328,10.821,13.993,106.17,110.734,12.888,15.649,3129.001,0.327,-27.667,6.997,110.783,2.996,2.353,0.085,1.212,104.892,0.326
1185.062,8.5,8.466,0.224,23.103,103.221,3182.0,3.185,0.158,0.322,11.914,15.553,106.445,99.057,14.221,17.343,3160.333,0.333,-27.868,7.511,108.232,3.127,2.362,0.085,1.227,109.02,0.321
1185.215,8.5,8.451,0.231,23.679,102.915,3126.942,3.162,0.168,0.33,12.244,15.978,105.983,109.699,14.561,17.772,3117.001,0.335,-28.105,7.801,107.111,3.307,2.366,0.084,1.185,106.846,0.329
1185.367,8.5,8.807,0.232,22.926,102.295,3094.124,3.149,0.166,0.332,11.933,15.513,110.379,113.465,14.146,17.223,3082.0,0.303,-28.111,7.798,107.586,3.437,2.36,0.084,1.181,110.58,0.331
1185.52,8.5,8.549,0.24,22.531,102.508,3079.438,3.167,0.175,0.303,11.674,15.218,110.005,107.067,13.875,16.918,3061.001,0.309,-28.174,7.764,115.003,3.534,2.355,0.083,1.196,110.586,0.303
1185.672,8.5,8.56,0.255,23.727,102.64,3092.706,3.194,0.183,0.302,12.178,15.969,108.622,113.7,14.532,17.788,3103.667,0.314,-28.303,8.101,111.875,3.712,2.355,0.082,1.232,112.415,0.303
1185.824,8.5,8.568,0.263,23.385,102.997,3082.562,3.222,0.185,0.305,12.174,15.8,110.604,106.125,14.363,17.612,3057.5,0.326,-28.503,8.013,111.109,3.591,2.356,0.082,1.217,109.818,0.307
1185.977,8.5,8.56,0.261,22.447,103.596,3069.125,3.242,0.172,0.32,11.828,15.195,111.318,112.956,13.802,16.968,3064.333,0.319,-28.204,7.722,106.942,3.425,2.357,0.082,1.179,114.18,0.321
