DEPT,TENS,CALI,BS,GR:1,GR:2,GR:3,PEFZ,RLA5,RLA0,RLA2,RXOZ,TNPH:1,RSOZ,RLA3,TNPH:2,RT,DT,RLA1,RXO,RLA4,NPHI,GR:4,RHOZ
2355.799,5387.2,8.861,8.5,134.335,116.425,139.939,3.466,5.281,0.081,4.59,4.299,0.31,0.011,4.703,0.31,5.382,92.608,4.631,3.272,4.82,0.286,122.317,2.486
2355.952,5426.933,8.912,8.5,139.382,119.764,139.484,3.467,5.287,0.081,4.605,4.212,0.294,0.003,4.71,0.294,5.389,93.707,4.637,3.284,4.833,0.286,114.462,2.487
2356.104,5457.334,8.943,8.5,141.566,121.266,138.916,3.484,5.26,0.081,4.616,4.204,0.3,0.0,4.711,0.3,5.353,93.809,4.639,3.296,4.83,0.279,122.665,2.482
2356.256,5465.8,8.937,8.5,139.773,123.797,147.409,3.49,5.259,0.081,4.607,4.153,0.293,0.0,4.704,0.293,5.351,93.828,4.632,3.291,4.817,0.299,126.736,2.469
2356.409,5513.734,8.937,8.5,138.518,124.127,134.363,3.471,5.271,0.081,4.595,4.119,0.309,0.013,4.699,0.309,5.372,93.812,4.624,3.278,4.812,0.314,122.021,2.456
2356.561,5482.813,8.928,8.5,134.937,119.451,135.595,3.422,5.23,0.08,4.547,4.072,0.324,0.019,4.667,0.324,5.351,93.777,4.568,3.24,4.773,0.327,124.331,2.44
2356.714,5419.667,8.918,8.5,137.264,118.562,135.51,3.407,5.322,0.081,4.612,4.106,0.344,0.018,4.741,0.345,5.45,93.904,4.642,3.288,4.863,0.335,113.144,2.437
2356.866,5410.668,8.928,8.5,137.445,115.252,141.456,3.407,5.299,0.081,4.63,4.12,0.353,0.0,4.733,0.354,5.42,94.06,4.634,3.299,4.841,0.323,119.289,2.441
2357.018,5437.667,8.956,8.5,131.69,116.35,135.977,3.459,5.284,0.081,4.617,4.125,0.34,0.0,4.722,0.341,5.389,93.812,4.627,3.304,4.811,0.321,114.341,2.452
2357.171,5456.201,9.071,8.5,132.596,112.243,117.89,3.499,5.312,0.081,4.653,4.14,0.337,0.0,4.748,0.336,5.407,93.593,4.668,3.329,4.849,0.304,115.916,2.469
2357.323,5458.356,9.071,8.5,135.07,109.911,143.908,3.532,5.314,0.081,4.655,4.148,0.328,0.0,4.754,0.327,5.37,93.646,4.701,3.36,4.841,0.326,105.973,2.479
2357.476,5426.268,9.033,8.5,142.102,109.42,142.453,3.536,5.46,0.08,4.752,3.837,0.353,0.009,4.86,0.351,5.543,93.498,4.802,3.391,4.965,0.321,107.092,2.487
2357.628,5425.6,9.052,8.5,140.189,112.786,140.485,3.52,4.906,0.077,4.243,3.625,0.341,0.029,4.339,0.34,4.963,93.817,4.32,3.039,4.464,0.327,114.333,2.485
2357.78,5484.866,8.985,8.5,136.61,119.784,135.762,3.499,5.193,0.077,4.478,3.595,0.341,0.033,4.577,0.34,5.285,93.57,4.54,3.198,4.728,0.311,115.647,2.483
2357.933,5507.001,9.084,8.5,139.51,117.466,133.665,3.489,5.551,0.078,4.773,4.054,0.322,0.022,4.888,0.321,5.665,92.823,4.842,3.388,5.057,0.326,128.426,2.486
2358.085,5430.399,9.071,8.5,139.977,118.847,144.76,3.487,5.624,0.079,4.814,4.292,0.349,0.001,4.947,0.348,5.796,92.448,4.847,3.427,5.109,0.324,107.013,2.487
2358.238,5377.866,9.109,8.5,139.284,114.865,138.922,3.505,5.709,0.08,4.869,3.359,0.344,0.0,5.035,0.347,5.982,90.984,4.84,3.47,5.19,0.316,120.362,2.5
2358.39,5445.001,9.119,8.5,137.473,116.947,131.742,3.525,5.481,0.079,4.682,2.957,0.321,0.037,4.86,0.324,5.721,91.155,4.675,3.326,4.99,0.287,117.127,2.497
2358.542,5594.667,9.052,8.5,139.568,115.589,141.495,3.543,5.816,0.078,4.987,2.909,0.293,0.039,5.16,0.295,6.064,91.046,4.97,3.538,5.3,0.283,113.027,2.498
2358.695,5591.812,9.033,8.5,144.559,119.993,145.701,3.539,5.752,0.078,4.958,3.726,0.29,0.042,5.105,0.291,5.94,90.609,4.969,3.513,5.241,0.275,117.062,2.488
2358.847,5491.799,9.061,8.5,142.745,122.071,146.594,3.501,5.771,0.079,4.978,4.053,0.299,0.004,5.111,0.301,5.964,90.287,4.977,3.535,5.259,0.274,130.128,2.475
2359.0,5388.4,9.081,8.5,138.872,119.878,135.983,3.456,5.563,0.076,4.788,2.443,0.31,0.027,4.927,0.31,5.79,91.61,4.766,3.389,5.07,0.27,118.981,2.472
2359.152,5436.867,9.077,8.5,137.907,118.238,133.738,3.421,4.852,0.075,4.196,2.035,0.297,0.061,4.3,0.296,4.998,92.849,4.206,2.972,4.427,0.292,110.659,2.474
2359.304,5540.266,9.135,8.5,137.833,115.528,144.191,3.407,4.541,0.073,3.928,1.942,0.316,0.093,4.032,0.315,4.666,93.092,3.941,2.805,4.142,0.329,125.489,2.481
2359.457,5620.333,9.253,8.5,142.592,116.439,135.673,3.396,5.139,0.074,4.509,2.825,0.34,0.077,4.602,0.339,5.251,95.679,4.503,3.221,4.705,0.339,110.811,2.482
2359.609,5598.5,9.243,8.5,141.901,114.328,147.373,3.388,5.386,0.075,4.765,3.498,0.35,0.07,4.846,0.348,5.514,95.041,4.728,3.38,4.942,0.327,112.239,2.478
2359.762,5548.734,9.198,8.5,144.463,120.987,143.3,3.38,5.275,0.076,4.675,3.902,0.34,0.04,4.756,0.339,5.346,93.761,4.682,3.364,4.842,0.33,119.762,2.479
2359.914,5437.267,9.243,8.5,143.138,123.404,143.879,3.361,5.259,0.075,4.657,4.232,0.346,0.019,4.74,0.346,5.307,93.802,4.692,3.369,4.828,0.33,131.393,2.477
2360.066,5417.999,9.224,8.5,141.523,121.554,142.498,3.333,5.282,0.075,4.624,4.312,0.344,0.0,4.741,0.346,5.351,92.784,4.68,3.31,4.833,0.331,118.751,2.47
2360.219,5496.001,9.23,8.5,139.562,118.52,138.362,3.326,5.346,0.078,4.658,4.2,0.342,0.003,4.812,0.343,5.426,93.284,4.732,3.329,4.897,0.309,114.721,2.47
2360.371,5523.25,9.077,8.5,140.687,118.175,136.911,3.364,5.391,0.081,4.692,4.165,0.331,0.018,4.839,0.332,5.473,93.551,4.769,3.343,4.937,0.302,120.724,2.473
2360.524,5590.466,9.052,8.5,144.42,119.484,147.481,3.427,5.314,0.081,4.631,4.142,0.314,0.019,4.746,0.315,5.378,93.645,4.707,3.316,4.867,0.307,119.07,2.484
2360.676,5570.599,9.052,8.5,145.989,115.521,147.931,3.466,5.401,0.081,4.685,4.151,0.318,0.013,4.785,0.318,5.482,93.798,4.752,3.339,4.934,0.305,118.12,2.488
2360.828,5493.333,9.065,8.5,145.225,114.855,140.668,3.452,5.414,0.08,4.693,4.139,0.325,0.002,4.789,0.325,5.504,93.756,4.745,3.348,4.931,0.312,109.527,2.488
2360.981,5444.733,9.081,8.5,144.085,115.628,145.132,3.412,5.262,0.078,4.549,3.801,0.331,0.036,4.655,0.331,5.333,93.475,4.625,3.248,4.783,0.304,117.678,2.489
2361.133,5369.732,9.135,8.5,143.242,117.033,145.769,3.375,5.101,0.079,4.427,3.927,0.316,0.044,4.525,0.315,5.128,93.612,4.519,3.204,4.632,0.303,120.616,2.483
2361.286,5392.333,9.042,8.5,144.533,117.125,137.974,3.359,5.456,0.079,4.743,4.029,0.321,0.037,4.844,0.32,5.538,93.763,4.79,3.396,4.958,0.304,112.715,2.486
2361.438,5426.072,9.042,8.5,144.373,117.342,151.339,3.326,5.418,0.081,4.708,4.319,0.32,0.003,4.806,0.319,5.487,93.562,4.767,3.373,4.924,0.307,118.701,2.476
2361.59,5411.533,9.058,8.5,141.841,119.25,144.954,3.294,5.462,0.082,4.729,4.337,0.322,0.0,4.846,0.322,5.583,93.219,4.757,3.378,4.961,0.301,120.899,2.477
2361.743,5421.0,9.052,8.5,132.748,117.973,130.15,3.284,5.618,0.082,4.845,4.258,0.31,0.0,4.965,0.31,5.773,92.508,4.855,3.463,5.089,0.286,118.318,2.472
2361.895,5438.601,9.071,8.5,132.255,119.48,123.223,3.33,5.55,0.082,4.792,4.129,0.299,0.008,4.914,0.299,5.72,91.952,4.792,3.419,5.04,0.275,114.958,2.484
2362.048,5433.666,9.052,8.5,131.731,113.091,143.295,3.407,5.553,0.082,4.765,4.091,0.297,0.008,4.899,0.297,5.745,91.489,4.758,3.417,5.025,0.271,125.115,2.495
2362.2,5452.799,9.033,8.5,130.533,112.657,128.789,3.48,5.732,0.082,4.899,4.318,0.285,0.008,5.038,0.285,5.95,91.213,4.881,3.509,5.174,0.279,99.79,2.502
2362.352,5469.066,9.052,8.5,127.297,111.558,120.065,3.536,5.746,0.081,4.929,4.422,0.287,0.003,5.06,0.286,5.936,91.036,4.932,3.523,5.204,0.288,113.009,2.502
2362.505,5486.563,9.052,8.5,131.394,118.788,132.986,3.561,5.801,0.082,4.934,4.441,0.297,0.003,5.083,0.297,6.039,90.739,4.919,3.536,5.231,0.28,121.556,2.497
2362.657,5481.134,9.052,8.5,140.449,117.085,141.18,3.532,5.676,0.081,4.831,4.441,0.291,0.0,4.971,0.291,5.886,90.861,4.833,3.457,5.12,0.287,121.117,2.496
2362.81,5517.4,9.071,8.5,142.906,114.044,147.056,3.463,5.603,0.081,4.804,4.44,0.3,0.0,4.933,0.3,5.736,91.341,4.86,3.422,5.082,0.285,109.142,2.493
2362.962,5533.933,9.071,8.5,143.747,113.322,139.939,3.38,5.578,0.08,4.784,4.412,0.297,0.0,4.918,0.297,5.658,91.918,4.893,3.404,5.069,0.311,112.054,2.489
2363.114,5498.6,9.09,8.5,143.013,116.767,143.927,3.323,5.46,0.079,4.729,4.403,0.325,0.0,4.852,0.324,5.492,92.19,4.856,3.402,4.99,0.295,118.962,2.472
2363.267,5452.267,9.052,8.5,140.234,120.603,144.645,3.331,5.429,0.079,4.723,4.362,0.315,0.0,4.84,0.315,5.441,92.226,4.857,3.423,4.971,0.298,119.419,2.461
2363.419,5530.867,9.058,8.5,139.839,119.505,132.39,3.384,5.446,0.079,4.74,4.338,0.329,0.0,4.856,0.329,5.493,92.347,4.834,3.406,4.977,0.296,124.249,2.459
2363.572,5530.199,9.09,8.5,138.08,122.415,143.386,3.471,5.444,0.079,4.763,4.348,0.318,0.0,4.871,0.319,5.508,92.35,4.828,3.414,4.99,0.296,115.289,2.467
2363.724,5545.133,9.109,8.5,135.861,118.797,139.529,3.533,5.487,0.079,4.792,4.388,0.313,0.0,4.909,0.314,5.551,92.023,4.866,3.439,5.038,0.309,127.376,2.476
2363.876,5497.199,9.109,8.5,134.187,123.737,125.494,3.572,5.47,0.079,4.826,4.315,0.322,0.004,4.929,0.323,5.504,92.337,4.905,3.506,5.044,0.312,113.223,2.486
2364.029,5462.001,9.103,8.5,136.412,122.701,137.686,3.574,5.127,0.077,4.532,4.111,0.331,0.011,4.635,0.333,5.142,93.014,4.617,3.325,4.726,0.34,130.988,2.493
2364.181,5458.199,9.109,8.5,145.325,120.022,145.935,3.557,5.043,0.077,4.448,3.998,0.363,0.012,4.561,0.363,5.046,93.208,4.552,3.282,4.649,0.347,123.923,2.498
2364.334,5448.067,9.096,8.5,147.82,115.225,152.805,3.537,5.155,0.077,4.536,4.088,0.37,0.006,4.663,0.371,5.153,93.368,4.65,3.354,4.74,0.354,105.211,2.496
2364.486,5460.333,9.096,8.5,143.067,113.789,144.417,3.531,5.399,0.078,4.753,3.97,0.378,0.011,4.873,0.378,5.461,94.347,4.813,3.412,4.965,0.335,115.729,2.489
2364.638,5473.934,9.09,8.5,135.953,120.454,131.255,3.537,4.907,0.078,4.362,4.02,0.354,0.012,4.437,0.354,4.913,93.236,4.419,3.231,4.521,0.335,119.924,2.485
2364.791,5510.8,9.09,8.5,131.567,118.198,130.895,3.547,5.467,0.079,4.876,3.917,0.355,0.006,4.949,0.355,5.499,94.1,4.908,3.572,5.043,0.326,125.237,2.488
2364.943,5490.799,9.109,8.5,132.214,120.373,132.128,3.552,5.403,0.078,4.79,3.9,0.355,0.011,4.884,0.355,5.414,93.743,4.87,3.516,4.97,0.332,109.663,2.483
2365.096,5470.6,9.198,8.5,132.299,118.243,133.79,3.546,4.98,0.074,4.362,2.77,0.36,0.059,4.463,0.36,5.064,93.7,4.398,3.103,4.562,0.318,126.459,2.476
2365.248,5444.468,9.141,8.5,133.087,121.354,129.273,3.531,4.644,0.074,4.068,2.379,0.343,0.101,4.158,0.343,4.709,93.363,4.103,2.924,4.25,0.317,117.942,2.471
2365.4,5501.934,8.905,8.5,133.361,115.361,134.015,3.518,5.135,0.075,4.48,2.622,0.336,0.084,4.58,0.335,5.198,92.215,4.536,3.231,4.704,0.311,118.815,2.479
2365.553,5504.667,9.077,8.5,135.455,117.614,137.857,3.513,5.954,0.079,5.171,3.59,0.309,0.054,5.311,0.308,6.088,92.105,5.216,3.663,5.452,0.314,111.913,2.493
2365.705,5496.75,9.128,8.5,136.988,117.641,133.405,3.497,6.111,0.08,5.317,4.453,0.315,0.027,5.457,0.313,6.374,91.637,5.247,3.756,5.589,0.303,122.114,2.504
2365.858,5467.066,9.109,8.5,135.462,119.14,139.302,3.462,6.054,0.082,5.261,4.507,0.315,0.02,5.402,0.314,6.333,90.306,5.174,3.72,5.531,0.292,119.157,2.506
2366.01,5468.599,9.084,8.5,136.477,120.117,133.792,3.422,5.885,0.082,5.097,4.421,0.307,0.01,5.223,0.307,6.076,90.396,5.078,3.623,5.349,0.275,116.466,2.501
2366.162,5495.733,9.084,8.5,133.859,119.527,136.631,3.411,5.899,0.081,5.065,4.394,0.298,0.006,5.227,0.298,6.027,90.738,5.139,3.6,5.354,0.278,125.191,2.501
2366.315,5485.001,9.058,8.5,134.609,118.172,131.948,3.435,5.838,0.082,5.031,4.433,0.302,0.0,5.18,0.302,5.949,90.861,5.105,3.577,5.305,0.292,116.928,2.505
2366.467,5479.437,9.052,8.5,132.244,112.611,136.137,3.458,5.719,0.082,4.918,4.466,0.313,0.0,5.045,0.312,5.805,91.033,5.009,3.506,5.183,0.291,112.709,2.514
2366.62,5433.666,9.052,8.5,138.429,110.088,129.582,3.447,5.622,0.082,4.817,4.269,0.305,0.019,4.926,0.305,5.739,91.04,4.877,3.444,5.084,0.287,108.526,2.51
2366.772,5378.201,9.065,8.5,138.947,108.764,149.766,3.401,5.433,0.081,4.64,3.994,0.3,0.02,4.745,0.3,5.572,91.868,4.682,3.319,4.905,0.287,109.603,2.505
2366.924,5386.714,9.167,8.5,141.542,113.41,137.414,3.345,5.323,0.082,4.594,3.97,0.302,0.017,4.694,0.301,5.427,92.642,4.632,3.298,4.822,0.299,108.639,2.498
2367.077,5502.266,9.122,8.5,138.017,119.266,135.835,3.304,5.855,0.081,5.003,4.229,0.314,0.001,5.134,0.313,5.999,92.805,5.054,3.578,5.28,0.307,121.32,2.496
2367.229,5701.375,9.167,8.5,138.047,121.53,140.579,3.302,5.736,0.08,4.93,4.283,0.326,0.001,5.047,0.326,5.823,92.714,5.005,3.528,5.171,0.314,128.262,2.499
2367.382,5751.935,9.152,8.5,142.619,120.954,137.46,3.338,5.647,0.08,4.861,4.233,0.329,0.007,4.99,0.329,5.818,92.419,4.862,3.477,5.103,0.304,114.725,2.497
2367.534,5621.876,9.135,8.5,148.419,122.347,149.882,3.4,5.682,0.08,4.888,4.193,0.323,0.009,5.046,0.321,5.861,91.792,4.9,3.484,5.145,0.306,119.865,2.5
2367.686,5615.734,9.198,8.5,147.844,126.723,157.902,3.446,5.661,0.079,4.861,4.17,0.327,0.007,5.012,0.325,5.843,91.352,4.877,3.459,5.132,0.292,133.2,2.499
2367.839,5622.188,9.2,8.5,145.529,126.767,134.748,3.468,5.563,0.079,4.795,3.935,0.315,0.004,4.932,0.314,5.748,91.708,4.795,3.412,5.059,0.296,127.136,2.496
2367.991,5534.933,9.218,8.5,138.642,119.479,143.413,3.487,5.58,0.078,4.802,3.356,0.323,0.01,4.927,0.324,5.812,91.53,4.77,3.392,5.079,0.283,120.371,2.492
2368.144,5467.733,9.198,8.5,140.647,113.303,137.865,3.487,5.127,0.077,4.438,2.936,0.307,0.04,4.547,0.308,5.207,93.02,4.503,3.181,4.687,0.289,110.755,2.483
2368.296,5484.875,9.154,8.5,140.496,109.523,140.822,3.47,5.544,0.078,4.747,2.454,0.312,0.063,4.903,0.313,5.771,92.944,4.749,3.35,5.051,0.295,109.211,2.477
2368.448,5522.133,9.147,8.5,143.274,113.643,143.318,3.429,4.833,0.077,4.164,2.299,0.314,0.108,4.3,0.314,4.997,93.142,4.182,2.949,4.418,0.321,109.303,2.47
2368.601,5549.063,9.026,8.5,139.938,118.119,145.816,3.412,4.679,0.076,4.036,2.241,0.331,0.113,4.172,0.331,4.875,93.249,4.012,2.877,4.274,0.347,122.374,2.466
2368.753,5475.267,9.026,8.5,141.617,122.909,132.215,3.423,5.041,0.078,4.373,2.663,0.353,0.084,4.499,0.355,5.28,93.361,4.302,3.113,4.619,0.338,123.213,2.469
2368.906,5400.333,9.071,8.5,139.206,123.135,147.914,3.449,5.722,0.08,4.973,3.12,0.346,0.041,5.125,0.348,6.021,92.768,4.877,3.504,5.253,0.316,123.362,2.479
2369.058,5382.142,9.192,8.5,137.26,124.097,138.255,3.458,5.615,0.079,4.861,2.963,0.336,0.047,5.011,0.338,5.971,92.829,4.728,3.443,5.139,0.302,123.206,2.478
2369.21,5477.067,9.237,8.5,134.97,125.67,125.426,3.454,4.828,0.075,4.163,2.423,0.334,0.073,4.307,0.335,5.055,93.746,4.125,2.951,4.417,0.313,125.345,2.465
2369.363,5488.733,9.249,8.5,133.433,123.211,141.376,3.448,4.908,0.074,4.214,2.045,0.345,0.103,4.36,0.347,5.08,93.626,4.236,2.992,4.484,0.32,128.303,2.453
2369.515,5509.534,9.364,8.5,135.652,123.334,134.056,3.438,4.884,0.075,4.214,2.086,0.332,0.097,4.347,0.333,5.004,94.983,4.268,2.979,4.472,0.307,115.938,2.457
2369.668,5448.535,9.135,8.5,133.861,122.206,129.645,3.411,4.814,0.076,4.171,2.269,0.326,0.074,4.284,0.327,4.913,94.984,4.217,2.968,4.401,0.312,123.683,2.468
2369.82,5417.929,9.128,8.5,136.04,124.936,139.095,3.375,5.174,0.077,4.485,2.721,0.332,0.052,4.584,0.333,5.281,94.838,4.519,3.204,4.723,0.325,127.665,2.481
2369.972,5483.4,9.179,8.5,139.43,125.515,139.705,3.356,5.413,0.078,4.678,3.695,0.35,0.028,4.779,0.351,5.683,94.653,4.585,3.318,4.924,0.326,123.897,2.49
2370.125,5496.601,9.186,8.5,139.623,120.578,139.422,3.38,5.091,0.077,4.346,4.116,0.34,0.015,4.488,0.341,5.344,94.25,4.299,3.11,4.612,0.319,124.753,2.5
2370.277,5534.468,9.179,8.5,136.511,119.185,140.203,3.431,5.171,0.077,4.421,3.777,0.323,0.03,4.576,0.324,5.424,93.62,4.376,3.164,4.688,0.323,113.024,2.499
2370.43,5549.0,9.218,8.5,136.787,117.027,131.102,3.468,5.406,0.079,4.612,3.696,0.33,0.032,4.778,0.331,5.658,93.166,4.581,3.295,4.895,0.306,119.992,2.494
2370.582,5508.467,9.214,8.5,133.969,119.964,139.585,3.471,5.649,0.08,4.834,3.81,0.316,0.046,5.003,0.315,5.921,93.036,4.79,3.446,5.13,0.295,117.878,2.496
2370.734,5443.357,9.173,8.5,136.922,117.857,131.433,3.443,5.736,0.081,4.914,4.091,0.306,0.022,5.07,0.306,6.005,92.5,4.87,3.491,5.21,0.275,121.834,2.501
2370.887,5394.401,9.186,8.5,133.191,113.433,140.056,3.413,5.615,0.08,4.81,4.109,0.292,0.02,4.948,0.292,5.883,92.626,4.757,3.436,5.095,0.305,114.113,2.501
2371.039,5425.928,9.211,8.5,133.436,115.121,128.149,3.405,5.331,0.08,4.54,4.03,0.324,0.028,4.678,0.324,5.631,92.579,4.476,3.288,4.824,0.316,103.831,2.494
2371.192,5618.063,9.218,8.5,127.23,117.641,131.989,3.429,5.23,0.079,4.445,4.114,0.329,0.033,4.591,0.329,5.46,92.541,4.43,3.194,4.729,0.311,127.186,2.488
2371.344,5645.732,9.23,8.5,131.318,123.466,121.582,3.465,5.576,0.079,4.735,4.105,0.328,0.019,4.892,0.328,5.803,92.531,4.737,3.385,5.036,0.289,121.791,2.489
2371.496,5583.2,9.294,8.5,133.357,121.794,140.678,3.473,5.715,0.079,4.873,3.934,0.306,0.014,5.008,0.306,5.886,92.869,4.911,3.476,5.161,0.288,122.082,2.485
2371.649,5454.8,9.32,8.5,138.274,124.29,137.637,3.446,5.749,0.078,4.89,3.564,0.307,0.035,5.025,0.307,5.945,93.148,4.916,3.477,5.185,0.308,121.323,2.487
2371.801,5467.733,9.294,8.5,136.328,126.263,136.221,3.406,5.261,0.077,4.495,3.606,0.327,0.039,4.599,0.326,5.398,93.509,4.535,3.23,4.763,0.324,129.21,2.478
2371.954,5505.333,9.275,8.5,131.557,123.92,135.162,3.416,5.45,0.079,4.657,4.003,0.337,0.016,4.814,0.337,5.626,93.113,4.701,3.305,4.959,0.329,128.281,2.483
2372.106,5499.533,9.281,8.5,129.471,118.887,123.427,3.461,5.652,0.079,4.804,4.319,0.342,0.0,4.982,0.343,5.923,91.954,4.795,3.41,5.138,0.319,114.396,2.487
2372.258,5466.8,9.275,8.5,130.073,113.002,129.755,3.51,5.689,0.079,4.832,4.255,0.334,0.0,5.015,0.335,5.983,91.211,4.809,3.441,5.172,0.301,113.922,2.501
2372.411,5533.133,9.281,8.5,134.56,116.386,137.105,3.52,5.79,0.079,4.909,4.243,0.321,0.0,5.094,0.321,6.091,90.938,4.885,3.497,5.252,0.281,110.745,2.508
2372.563,5503.667,9.32,8.5,136.363,117.425,137.0,3.501,5.757,0.078,4.95,4.33,0.303,0.0,5.11,0.303,6.064,90.836,4.875,3.499,5.25,0.283,124.274,2.509
2372.716,5523.201,9.332,8.5,138.665,119.76,134.84,3.495,5.816,0.078,5.017,4.437,0.31,0.001,5.179,0.31,6.114,91.135,4.936,3.556,5.299,0.293,116.77,2.507
2372.868,5475.534,9.313,8.5,139.219,120.143,143.972,3.503,5.936,0.078,5.115,4.292,0.323,0.023,5.279,0.323,6.212,91.497,5.059,3.618,5.402,0.32,117.706,2.503
2373.02,5444.933,9.345,8.5,140.569,124.15,139.439,3.523,5.727,0.077,4.929,4.239,0.339,0.026,5.082,0.339,5.997,90.616,4.877,3.481,5.211,0.315,126.202,2.495
2373.173,5509.467,9.351,8.5,136.99,127.17,138.454,3.541,5.297,0.074,4.567,3.938,0.329,0.045,4.689,0.329,5.55,91.714,4.503,3.229,4.818,0.334,128.426,2.497
2373.325,5552.934,9.307,8.5,138.309,124.527,133.107,3.548,4.896,0.074,4.245,4.136,0.359,0.031,4.334,0.359,5.019,91.552,4.253,3.024,4.451,0.325,126.29,2.499
2373.478,5503.734,9.842,8.5,140.002,122.567,146.725,3.551,4.994,0.074,4.329,3.938,0.346,0.043,4.421,0.346,5.04,91.987,4.401,3.124,4.538,0.315,121.269,2.505
2373.63,5546.601,9.332,8.5,135.064,113.651,134.521,3.531,5.572,0.074,4.842,3.57,0.339,0.05,4.943,0.339,5.653,92.409,4.905,3.44,5.072,0.302,114.822,2.503
2373.782,5525.734,9.345,8.5,129.287,115.037,126.871,3.505,5.369,0.073,4.693,2.7,0.318,0.094,4.773,0.318,5.355,91.782,4.81,3.44,4.895,0.304,107.224,2.501
2373.935,5546.401,9.46,8.5,127.752,120.214,126.885,3.475,5.54,0.076,4.826,2.543,0.32,0.116,4.933,0.32,5.618,92.144,4.875,3.463,5.046,0.304,123.481,2.497
2374.087,5403.6,9.218,8.5,130.932,124.911,127.131,3.453,6.22,0.081,5.398,2.958,0.313,0.088,5.562,0.313,6.31,91.462,5.495,3.838,5.68,0.308,128.13,2.496
2374.24,5417.266,9.154,8.5,133.689,124.277,139.241,3.439,6.057,0.081,5.276,3.997,0.311,0.043,5.439,0.311,6.099,90.493,5.402,3.8,5.54,0.31,123.985,2.501
2374.392,5543.2,9.154,8.5,136.854,119.681,135.037,3.438,6.096,0.081,5.259,4.408,0.319,0.008,5.433,0.319,6.274,90.771,5.296,3.715,5.557,0.31,121.043,2.51
2374.544,5538.8,9.186,8.5,132.497,115.547,136.888,3.463,5.987,0.08,5.159,4.396,0.327,0.006,5.324,0.327,6.197,90.158,5.165,3.65,5.453,0.302,114.162,2.519
2374.697,5525.401,9.173,8.5,132.706,116.059,126.05,3.501,5.899,0.081,5.098,4.335,0.329,0.014,5.245,0.329,6.055,90.177,5.134,3.609,5.381,0.296,111.226,2.518
2374.849,5532.267,9.122,8.5,129.235,119.623,135.266,3.522,5.645,0.082,4.894,4.264,0.323,0.011,5.016,0.322,5.679,90.703,5.016,3.518,5.15,0.301,122.598,2.514
2375.002,5478.601,9.167,8.5,130.521,124.793,126.785,3.509,5.777,0.082,5.023,4.212,0.318,0.012,5.108,0.318,5.828,90.861,5.107,3.598,5.261,0.303,125.499,2.513
2375.154,5484.187,9.16,8.5,132.585,123.44,128.832,3.484,5.612,0.081,4.856,4.301,0.32,0.007,4.947,0.32,5.654,91.742,4.956,3.484,5.096,0.306,126.031,2.514
2375.306,5585.666,9.179,8.5,134.622,121.508,141.857,3.489,5.604,0.081,4.838,4.304,0.325,0.015,4.933,0.327,5.643,91.595,4.944,3.474,5.082,0.306,118.913,2.517
2375.459,5496.466,9.154,8.5,135.115,121.794,132.912,3.522,5.661,0.081,4.896,4.301,0.322,0.031,4.994,0.323,5.678,91.652,5.019,3.541,5.137,0.303,119.361,2.518
2375.611,5569.001,9.154,8.5,132.701,121.306,130.696,3.563,5.804,0.08,5.037,4.184,0.315,0.028,5.164,0.316,5.844,91.047,5.145,3.623,5.272,0.302,127.229,2.518
2375.764,5576.876,9.147,8.5,134.531,117.685,134.459,3.58,6.119,0.082,5.335,4.216,0.316,0.023,5.457,0.314,6.233,90.332,5.37,3.799,5.583,0.292,117.298,2.526
2375.916,5482.067,9.122,8.5,133.021,109.919,138.923,3.568,6.192,0.083,5.39,4.407,0.312,0.005,5.518,0.31,6.331,90.346,5.415,3.824,5.65,0.29,108.45,2.529
2376.068,5520.467,9.116,8.5,133.166,107.722,126.385,3.521,6.165,0.082,5.362,4.346,0.313,0.019,5.492,0.312,6.331,90.359,5.369,3.792,5.628,0.284,104.103,2.536
2376.221,5494.866,9.122,8.5,131.654,107.025,135.456,3.465,5.84,0.082,5.088,4.344,0.304,0.017,5.203,0.304,5.979,89.8,5.101,3.613,5.338,0.279,110.669,2.531
2376.373,5557.666,9.096,8.5,133.094,108.88,133.754,3.44,6.132,0.082,5.3,4.259,0.301,0.006,5.442,0.299,6.323,89.967,5.308,3.749,5.591,0.283,106.166,2.524
2376.526,5565.467,9.09,8.5,138.246,111.274,130.986,3.454,5.73,0.08,4.936,3.959,0.301,0.006,5.075,0.3,5.902,90.863,4.963,3.494,5.222,0.306,109.639,2.514
2376.678,5544.733,9.192,8.5,137.98,113.968,150.869,3.476,5.244,0.08,4.522,3.655,0.324,0.016,4.651,0.323,5.398,91.654,4.542,3.217,4.772,0.31,118.276,2.508
2376.83,5535.799,9.007,8.5,138.827,114.267,130.538,3.469,5.589,0.079,4.825,3.723,0.331,0.023,4.958,0.33,5.801,91.639,4.789,3.447,5.08,0.318,112.941,2.503
2376.983,5510.667,9.084,8.5,131.063,111.986,136.442,3.445,5.664,0.081,4.912,4.122,0.328,0.0,5.035,0.327,5.811,91.408,4.918,3.501,5.149,0.3,113.302,2.505
2377.135,5484.066,9.065,8.5,131.523,112.764,125.488,3.426,5.827,0.082,5.089,4.551,0.313,0.009,5.202,0.313,6.003,91.107,5.051,3.625,5.311,0.304,110.452,2.512
