DEPT,UZ,RLA3,AZIM,CVEL:1,TNPH_LIM:1,RT,DPHI_LIM:1,NPOR:1,CVEL:2,DCAL,NPHI_SAN,NPOR:2,INCL,RHOZ,BS,TNPH_SAN:1,DT,DPHI_SAN:1,RLA2,NPOR_DOL:1,SMIN,DPHI_DOL:1,ITT,TNPH_DOL:1,GR:1,TENS:1,DPHI_DOL:2,RLA5,CALI,RLA4,TNPH:1,TNPH_DOL:2,NPHI_LIM,NPOR_SAN:1,RLA0,GR:2,RO,NPOR_DOL:2,CS:1,GR:3,NPOR_LIM:1,RSOZ,RHGX,MRES,PEFZ,VCL,SPHI,GR:4,NPHI_DOL,DPHI_SAN:2,DPHI_LIM:2,GDEV_EDTC,DSOZ,TNPH_LIM:2,TENS:2,SMNO,NPOR_SAN:2,CS:2,TNPH:2,NPHI,TNPH_SAN:2,DPHZ,HTEN,SVEL,RLA1,RXOZ,RXO,NPOR_LIM:2
1500.8352,8.20624,7.73054,317.37,-548.3033,0.20075,10.51862,0.12118,0.18137,-550.5131,-0.19846,0.26126,0.18475,33.6,2.51484,8.5,0.25264,75.39798,0.08922,7.10637,0.15982,0.86054,0.18768,0.06126,0.17743,83.98943,3658.99935,0.18117,8.72047,8.30154,8.15832,0.20099,0.17764,0.21951,0.23235,0.10677,86.19024,24.62916,0.16288,548.3033,84.14175,0.18475,0.10081,2.83793,0.10141,3.24954,0.50916,0.1608,85.01868,0.1455,0.08191,0.11413,33.52894,0.10143,0.20099,3627.40021,1.18722,0.23585,550.5131,0.20075,0.21951,0.25239,0.11413,1163.10707,4042.548,6.04248,5.06264,3.46172,0.18137
1500.9876,7.6235,3.22819,317.37,-548.6918,0.25282,4.07988,0.19988,0.28361,-547.9974,-0.36316,0.32914,0.28888,33.6,2.41657,8.5,0.3036,85.04481,0.17079,3.01963,0.25106,0.77818,0.26043,0.06122,0.22252,86.99498,3647.99945,0.23429,3.57527,8.13684,3.36892,0.25282,0.22252,0.28689,0.33469,0.10371,90.41554,15.22068,0.25599,548.6918,85.12118,0.28888,0.09454,2.82448,0.10414,3.13267,0.54166,0.21345,82.49351,0.22525,0.14147,0.1716,33.53024,0.07309,0.25282,3653.73432,0.89468,0.34,547.9974,0.25282,0.28689,0.3036,0.1716,1198.9904,3583.993,2.79857,2.77954,1.91101,0.28361
1501.14,7.44496,3.76979,317.37,-552.4637,0.31059,4.83283,0.18061,0.35382,-553.5554,-0.36316,0.36928,0.35268,33.6,2.38724,8.5,0.35814,94.44515,0.15081,3.5029,0.31217,0.72235,0.24261,0.06118,0.27176,100.4818,3569.99974,0.25014,4.22006,8.13684,3.96795,0.31059,0.27176,0.32109,0.4009,0.10199,94.52533,11.36147,0.3111,552.4637,86.1357,0.35268,0.08815,2.87194,0.10196,3.09414,0.57327,0.25441,87.8529,0.27399,0.15925,0.18875,33.52478,0.08436,0.31059,3595.4009,0.83992,0.39978,553.5554,0.31059,0.32109,0.35814,0.18875,1208.29704,3227.27,3.25963,1.91916,2.20998,0.35382
1501.2924,7.45822,4.15395,317.37,-549.961,0.32071,5.20904,0.19552,0.32608,-548.5714,-0.36316,0.36697,0.33682,33.6,2.38766,8.5,0.36747,95.2219,0.16627,3.93413,0.2853,0.70598,0.2564,0.06113,0.2803,96.09919,3567.00079,0.24991,4.6275,8.13684,4.3622,0.32071,0.2803,0.31916,0.37279,0.1027,95.19948,10.99247,0.29532,549.961,87.29111,0.33682,0.09736,2.88354,0.09971,3.09915,0.57846,0.25744,87.47697,0.27112,0.15899,0.1885,33.52863,0.09246,0.32071,3544.8661,0.83311,0.3834,548.5714,0.32071,0.31916,0.36747,0.1885,1167.35101,3200.944,3.68431,2.4369,2.57189,0.32608
1501.4448,7.53121,5.26213,317.37,-548.6252,0.31088,6.74024,0.17652,0.30036,-546.4548,-0.34747,0.35089,0.31275,33.6,2.40278,8.5,0.35801,94.58392,0.14657,5.06408,0.26225,0.79293,0.23884,0.06108,0.272,89.07763,3493.33314,0.24174,5.87284,8.15253,5.53646,0.31045,0.27163,0.30571,0.34795,0.10489,92.22747,11.6818,0.27378,548.6252,88.1049,0.31275,0.09179,2.88389,0.09811,3.11122,0.5556,0.25496,86.01666,0.25119,0.14983,0.17966,33.51476,0.10785,0.31045,3521.40054,1.0014,0.3603,546.4548,0.31088,0.30571,0.35841,0.17966,1134.40054,3222.535,4.51284,2.43766,2.88622,0.30036
1501.5972,7.48139,4.09019,317.37,-552.5844,0.30583,5.22398,0.19988,0.30412,-556.2544,-0.38669,0.35543,0.30364,33.6,2.39894,8.5,0.35333,94.48358,0.17078,3.9988,0.26614,0.80514,0.26043,0.06104,0.26773,91.28596,3510.00048,0.24382,4.47579,8.11331,4.24417,0.30541,0.26737,0.30951,0.35203,0.10087,90.9486,11.80299,0.26573,552.5844,90.40556,0.30364,0.08683,2.87535,0.09864,3.09522,0.54576,0.25457,89.58741,0.25682,0.15216,0.18191,33.50605,0.10722,0.30541,3518.7995,0.94394,0.35158,556.2544,0.30583,0.30951,0.35373,0.18191,1132.8008,3225.958,3.40419,2.45343,2.1302,0.30412
1501.7496,7.54162,3.97226,317.37,-554.0981,0.31197,5.05337,0.17309,0.31002,-556.6714,-0.36316,0.35578,0.30522,33.6,2.41132,8.5,0.359,96.92469,0.14302,3.76411,0.27111,0.74226,0.23567,0.06099,0.27292,92.72693,3552.99969,0.23713,4.28347,8.13684,4.06174,0.31152,0.27254,0.30981,0.35748,0.09812,95.19994,11.8274,0.2667,554.0981,97.74146,0.30522,0.0853,2.8914,0.09873,3.10529,0.57846,0.26389,95.2824,0.25725,0.14466,0.17467,33.5013,0.1248,0.31152,3550.06593,0.84895,0.35274,556.6714,0.31197,0.30981,0.35941,0.17467,1141.31049,3144.709,3.23244,2.05073,2.05247,0.31002
1501.902,7.70607,4.18452,317.37,-553.5753,0.31373,5.2642,0.14638,0.31653,-553.9503,-0.30434,0.35533,0.31401,33.6,2.42456,8.5,0.36124,98.94808,0.11534,3.84583,0.27702,0.73644,0.21098,0.06094,0.2744,101.7516,3519.66726,0.22997,4.45845,8.19566,4.22998,0.31394,0.27459,0.30943,0.36382,0.09766,100.6245,12.05984,0.27465,553.5753,105.1306,0.31401,0.09083,2.90296,0.09834,3.15692,0.62019,0.27128,107.965,0.25669,0.13663,0.16692,33.48273,0.13438,0.31394,3562.46639,0.86436,0.3613,553.9503,0.31373,0.30943,0.36104,0.16692,1161.32388,3080.404,3.38668,2.20004,2.17434,0.31653
1502.0544,7.90103,4.37156,317.37,-548.2814,0.31068,5.43013,0.14709,0.31185,-548.1605,-0.22199,0.34852,0.34771,33.6,2.44318,8.5,0.35842,97.99387,0.11607,3.97057,0.27291,0.76766,0.21163,0.06089,0.27183,107.5392,3636.50047,0.2199,4.61344,8.27802,4.39406,0.3109,0.27201,0.30373,0.35938,0.09816,104.8254,12.63279,0.30639,548.2814,108.0759,0.34771,0.09564,2.91317,0.09902,3.21388,0.6525,0.26783,112.2955,0.24826,0.12534,0.15603,33.49676,0.14309,0.3109,3636.33411,0.91929,0.39485,548.1605,0.31068,0.30373,0.35822,0.15603,1195.33321,3110.399,3.55307,2.43714,2.30804,0.31185
1502.2068,7.97806,4.42114,317.37,-545.8008,0.30465,5.54859,0.16118,0.30897,-546.3181,-0.18277,0.35626,0.31477,33.6,2.44707,8.5,0.35263,97.69322,0.13068,4.1016,0.27074,0.74991,0.22466,0.06084,0.26672,105.0012,3660.49883,0.2178,4.70124,8.31723,4.53128,0.30465,0.26672,0.31021,0.35693,0.09904,109.7585,12.99296,0.27614,545.8008,110.2253,0.31477,0.1001,2.90962,0.09964,3.24042,0.69045,0.26674,103.7634,0.25785,0.12299,0.15376,33.49851,0.139,0.30465,3646.06609,0.90756,0.3627,546.3181,0.30465,0.31021,0.35263,0.15376,1224.18653,3119.971,3.62648,2.5385,2.34083,0.30897
1502.3592,7.85887,4.3478,317.37,-551.3358,0.307,5.49283,0.16537,0.30439,-550.1653,-0.14356,0.35713,0.28544,33.6,2.43352,8.5,0.35482,97.99399,0.13502,4.11589,0.2663,0.68718,0.22853,0.06079,0.26872,116.7497,3608.66688,0.22513,4.66762,8.35644,4.5539,0.307,0.26872,0.31093,0.35222,0.09896,109.6021,12.55081,0.24877,551.3358,108.0392,0.28544,0.10848,2.90229,0.09946,3.20851,0.68925,0.26784,114.6201,0.25892,0.1312,0.16169,33.49022,0.12345,0.307,3625.19933,0.84024,0.33332,550.1653,0.307,0.31093,0.35482,0.16169,1213.54363,3110.395,3.63773,2.53515,2.37952,0.30439
1502.5116,7.63755,4.34655,317.37,-552.2167,0.30985,5.46734,0.18198,0.31946,-550.2773,-0.1514,0.3515,0.34407,33.6,2.40942,8.5,0.3585,98.34034,0.15223,4.09409,0.28007,0.66396,0.24388,0.06074,0.27113,106.8439,3654.33456,0.23815,4.67394,8.3486,4.56112,0.31098,0.27209,0.30622,0.367,0.09623,104.575,11.86887,0.30297,552.2167,109.5253,0.34407,0.1048,2.88768,0.0982,3.14708,0.65058,0.26909,105.6308,0.25194,0.1458,0.17578,33.48725,0.09752,0.31098,3638.66763,0.81625,0.39126,550.2773,0.30985,0.30622,0.35746,0.17578,1205.42937,3099.44,3.67341,2.37586,2.41681,0.31946
1502.664,7.43686,3.89077,317.37,-550.1724,0.30444,4.77903,0.1932,0.2888,-549.6017,-0.17493,0.34168,0.29551,33.6,2.38798,8.5,0.35347,98.30532,0.16387,3.6452,0.25206,0.74956,0.25426,0.0607,0.26655,90.07974,3627.00005,0.24974,4.14918,8.32507,4.05657,0.30555,0.26749,0.29801,0.33684,0.09612,103.6345,11.6232,0.25818,550.1724,109.4636,0.29551,0.09544,2.86544,0.09721,3.08989,0.64334,0.26897,108.3573,0.23977,0.1588,0.18832,33.49239,0.07145,0.30555,3619.66678,0.87848,0.34346,549.6017,0.30444,0.29801,0.35244,0.18832,1201.67889,3100.545,3.35714,2.39559,2.27043,0.2888
1502.8164,7.4235,3.90435,317.37,-551.5668,0.30351,4.79014,0.18079,0.29988,-557.1572,-0.15924,0.34413,0.30038,33.6,2.38687,8.5,0.35261,98.4817,0.15101,3.65526,0.26239,0.81802,0.24279,0.06065,0.26576,114.3475,3587.50111,0.25034,4.18332,8.34076,4.06172,0.30463,0.26671,0.30006,0.34796,0.09195,103.25,11.63861,0.26276,551.5668,106.8029,0.30038,0.0898,2.86351,0.09644,3.08567,0.64038,0.2696,114.6829,0.24281,0.15947,0.18896,33.48213,0.06799,0.30463,3594.4005,0.96449,0.34838,557.1572,0.30351,0.30006,0.35157,0.18896,1179.12246,3094.991,3.38311,2.48384,2.29019,0.29988
1502.9688,7.57709,4.01922,317.37,-550.2236,0.31,4.90351,0.17899,0.31452,-551.4886,0.02507,0.36681,0.30526,33.6,2.40336,8.5,0.35759,98.32266,0.14914,3.79304,0.27545,0.74554,0.24112,0.0606,0.27126,106.2745,3629.999,0.24143,4.31916,8.52507,4.178,0.30999,0.27125,0.31903,0.36208,0.08963,112.7451,11.72756,0.26685,550.2236,105.9661,0.30526,0.10664,2.88335,0.09683,3.12947,0.71342,0.26903,98.04507,0.27093,0.14948,0.17932,33.47314,0.09011,0.30999,3606.66608,0.92119,0.35288,551.4886,0.31,0.31903,0.3576,0.17932,1183.72632,3099.998,3.51317,2.92388,2.37143,0.31452
1503.1212,7.72922,4.30559,317.37,-549.6039,0.32118,5.25231,0.18284,0.33177,-546.3862,0.22507,0.37992,0.3764,33.6,2.41923,8.5,0.36789,97.82714,0.15312,4.08241,0.29056,0.62105,0.24468,0.06055,0.2807,117.8865,3580.50056,0.23285,4.63022,8.72507,4.47473,0.32117,0.28069,0.33,0.37838,0.08728,116.3887,11.65012,0.33244,549.6039,103.3532,0.3764,0.11506,2.90698,0.09759,3.17288,0.74145,0.26723,105.1494,0.28718,0.13986,0.17004,33.4663,0.11262,0.32117,3584.21441,0.80766,0.42227,546.3862,0.32118,0.33,0.3679,0.17004,1179.8378,3115.7,3.76122,3.28879,2.52753,0.33177
1503.2736,7.77977,4.6366,317.37,-549.671,0.33018,5.62306,0.1662,0.34054,-549.6707,0.35448,0.36992,0.32483,33.6,2.43119,8.5,0.37616,98.09424,0.13588,4.42993,0.29793,0.73494,0.2293,0.0605,0.28829,124.7789,3570.50106,0.22638,4.97829,8.85448,4.79897,0.33018,0.28829,0.32163,0.38636,0.08922,117.5961,11.59981,0.28331,549.671,108.6659,0.32483,0.1216,2.92462,0.09825,3.17904,0.75074,0.2682,106.6161,0.27478,0.13261,0.16305,33.43847,0.12072,0.33018,3565.53278,0.9408,0.37087,549.6707,0.33018,0.32163,0.37616,0.16305,1156.44148,3107.217,4.06288,3.36777,2.72883,0.34054
1503.426,7.68644,4.48814,317.37,-552.6772,0.32118,5.40628,0.14857,0.30097,-551.9517,0.27997,0.36987,0.29884,33.6,2.42566,8.5,0.3679,98.04898,0.11761,4.30129,0.26197,0.61705,0.21301,0.06045,0.2807,109.149,3573.99909,0.22937,4.80663,8.77997,4.63311,0.32118,0.2807,0.32159,0.34786,0.08927,116.6557,11.79592,0.26,552.6772,104.1287,0.29884,0.11333,2.91157,0.09696,3.14755,0.74351,0.26804,113.3338,0.27472,0.13597,0.16628,33.44703,0.10108,0.32118,3542.3325,0.79787,0.34573,551.9517,0.32118,0.32159,0.3679,0.16628,1136.71135,3108.65,3.98161,3.17372,2.86886,0.30097
1503.5784,7.60826,4.24324,317.37,-551.1302,0.32955,5.02218,0.15705,0.32797,-550.7747,0.21722,0.36201,0.32888,33.6,2.42446,8.5,0.37558,98.51986,0.1264,4.07701,0.28628,0.71202,0.22084,0.0604,0.28775,116.1205,3550.99889,0.23002,4.5374,8.71722,4.36431,0.32955,0.28775,0.31501,0.37402,0.08963,110.2458,11.46842,0.28713,551.1302,103.6362,0.32888,0.11643,2.91929,0.09465,3.11697,0.6942,0.26974,92.52107,0.26497,0.13669,0.16699,33.45116,0.09025,0.32955,3563.19927,0.88675,0.37492,550.7747,0.32955,0.31501,0.37558,0.16699,1137.00765,3093.792,3.82625,3.06119,2.74877,0.32797
1503.7308,7.51418,4.2589,317.37,-548.9078,0.3276,5.07335,0.16319,0.33888,-549.6018,0.20938,0.35189,0.3367,33.6,2.41724,8.5,0.37379,98.93817,0.13276,4.06931,0.29662,0.75692,0.22652,0.06035,0.28611,105.7182,3670.50058,0.23393,4.57658,8.70938,4.38264,0.3276,0.28611,0.30655,0.38492,0.08396,113.3186,11.37503,0.29459,548.9078,104.4906,0.3367,0.0907,2.91222,0.09339,3.08696,0.71784,0.27124,105.321,0.25243,0.14107,0.17121,33.45406,0.07849,0.3276,3632.53259,0.95062,0.38278,549.6018,0.3276,0.30655,0.37379,0.17121,1162.24065,3080.711,3.84475,3.27587,2.84134,0.33888
1503.8832,7.53913,4.4489,317.37,-553.1393,0.30873,5.28796,0.18588,0.29728,-553.489,0.50742,0.32452,0.29273,33.6,2.42882,8.5,0.35642,99.35175,0.15628,4.27257,0.25956,1.03348,0.24749,0.0603,0.27018,119.6223,3632.50112,0.22767,4.80285,9.00742,4.59195,0.30873,0.27018,0.28218,0.34502,0.07995,113.2104,12.36169,0.25536,553.1393,111.5065,0.29273,0.06962,2.90071,0.09337,3.08351,0.717,0.27272,117.0756,0.21941,0.13405,0.16444,33.45418,0.08708,0.30873,3622.20037,1.26446,0.34048,553.489,0.30873,0.28218,0.35642,0.16444,1203.41486,3067.888,4.0457,3.57722,2.92552,0.29728
1504.0356,7.57372,4.40975,317.37,-553.9042,0.28888,5.20296,0.16504,0.29453,-552.5215,0.53094,0.34004,0.30067,33.6,2.42812,8.5,0.3379,99.93788,0.13468,4.26387,0.25859,1.78739,0.22822,0.06025,0.25334,113.0872,3505.4998,0.22804,4.7614,9.03094,4.5546,0.28888,0.25334,0.29664,0.34356,0.08182,118.5275,13.26548,0.26429,553.9042,119.5162,0.30067,0.03897,2.87811,0.09477,3.09848,0.7579,0.27478,110.677,0.23774,0.13447,0.16484,33.4402,0.07198,0.28888,3538.06563,1.7827,0.34969,552.5215,0.28888,0.29664,0.3379,0.16484,1185.25929,3049.894,4.03863,3.56814,2.89665,0.29453
1504.188,7.64776,4.4305,317.37,-549.041,0.29391,5.16375,0.16149,0.31338,-548.5944,0.61722,0.36454,0.28416,33.6,2.4288,8.5,0.34262,100.06361,0.131,4.2944,0.27572,1.7035,0.22495,0.0602,0.25762,122.5621,3611.33311,0.22768,4.78466,9.11722,4.56586,0.29391,0.25762,0.31713,0.36203,0.08441,118.8298,13.03107,0.24859,549.041,122.533,0.28416,0.03796,2.88436,0.09509,3.12796,0.76023,0.27522,130.853,0.26811,0.13406,0.16445,33.44167,0.04799,0.29391,3609.66728,1.72601,0.33287,548.5944,0.29391,0.31713,0.34262,0.16445,1150.58768,3046.063,4.10303,3.58662,2.91995,0.31338
1504.3404,7.73122,4.37261,317.37,-548.0308,0.30383,5.08459,0.16411,0.31772,-549.8785,0.64075,0.38079,0.31634,33.6,2.42535,8.5,0.35108,100.70202,0.13372,4.23845,0.27895,1.75993,0.22737,0.06015,0.26603,119.926,3586.66707,0.22954,4.7199,9.14075,4.49251,0.30299,0.26532,0.33072,0.36568,0.0851,119.0103,12.48832,0.27774,548.0308,124.1269,0.31634,0.03142,2.89285,0.09564,3.16627,0.76162,0.27744,125.5202,0.28826,0.13615,0.16646,33.43277,0.02489,0.30299,3603.06689,1.77989,0.36437,549.8785,0.30383,0.33072,0.35187,0.16646,1180.74872,3026.751,4.05073,3.52304,2.89017,0.31772
1504.4928,7.69761,4.47162,317.37,-552.8707,0.31656,5.20352,0.16035,0.29563,-553.7659,0.31134,0.37474,0.26314,33.6,2.43002,8.5,0.36285,100.6613,0.12982,4.33046,0.25741,2.37107,0.22389,0.0601,0.2768,112.3259,3633.66563,0.22701,4.8111,8.81134,4.5818,0.31569,0.27606,0.32566,0.34286,0.08592,115.0239,12.07186,0.22764,552.8707,116.941,0.26314,0.02356,2.90989,0.09622,3.14687,0.73095,0.2773,114.3594,0.28076,0.13332,0.16373,33.42253,0.01047,0.31569,3642.53434,2.17658,0.31044,553.7659,0.31656,0.32566,0.36365,0.16373,1180.46007,3027.976,4.11872,3.55959,2.94481,0.29563
1504.6452,7.62954,4.57017,317.37,-553.6923,0.31862,5.2503,0.16181,0.3168,-552.7061,0.2486,0.36261,0.29667,33.6,2.43457,8.5,0.36475,100.48695,0.13133,4.42049,0.27685,2.32378,0.22524,0.06005,0.27853,113.9088,3585.00124,0.22456,4.86999,8.74859,4.65147,0.31776,0.27781,0.31552,0.36375,0.09108,115.3005,12.09934,0.25828,553.6923,113.6247,0.29667,0.01497,2.91527,0.09613,3.11364,0.73308,0.2767,112.3087,0.26572,0.13056,0.16107,33.42693,0.00777,0.31776,3585.59923,2.16183,0.34381,552.7061,0.31862,0.31552,0.36555,0.16107,1189.55044,3033.23,4.20341,3.45474,2.98455,0.3168
1504.7976,7.56091,4.68888,317.37,-553.7284,0.31038,5.43542,0.17074,0.31861,-554.6871,0.2486,0.36982,0.33284,33.6,2.42298,8.5,0.3578,99.9335,0.14058,4.54245,0.27923,2.25047,0.23349,0.06,0.27158,119.7332,3564.3323,0.23082,4.99712,8.74859,4.76263,0.31022,0.27144,0.32155,0.36612,0.09331,113.7352,12.15388,0.29252,553.7284,111.5434,0.33284,0.01726,2.89823,0.09805,3.09932,0.72104,0.27477,114.4975,0.27466,0.13759,0.16785,33.43229,0.01302,0.31022,3579.8666,2.08265,0.38022,554.6871,0.31038,0.32155,0.35795,0.16785,1175.3052,3050.029,4.27568,3.46507,3.05391,0.31861
1504.95,7.58933,4.36561,317.37,-550.0953,0.30888,4.9658,0.16316,0.31318,-551.375,0.31918,0.35909,0.3081,33.6,2.41106,8.5,0.35641,99.86632,0.13273,4.2459,0.2743,2.09018,0.22648,0.05995,0.27031,107.5907,3627.33276,0.23726,4.63978,8.81918,4.43433,0.30872,0.27017,0.31258,0.36082,0.09334,113.7222,11.94154,0.2696,550.0953,112.7517,0.3081,0.02522,2.88783,0.10027,3.12523,0.72094,0.27453,108.1342,0.26136,0.14481,0.17482,33.44892,0.02081,0.30872,3636.6421,1.9784,0.35579,551.375,0.30888,0.31258,0.35656,0.17482,1182.96197,3052.08,4.04051,3.46957,2.85519,0.31318
1505.1024,7.65617,4.42307,317.37,-545.7073,0.30281,5.01258,0.17461,0.29739,-546.2164,0.22507,0.35461,0.30909,33.6,2.40773,8.5,0.35092,98.48579,0.1446,4.30321,0.26014,1.57295,0.23707,0.0599,0.26517,113.047,3626.50097,0.23906,4.70297,8.72507,4.49822,0.30281,0.26517,0.30883,0.34552,0.0929,109.9356,12.1218,0.271,545.7073,110.5282,0.30909,0.04409,2.87856,0.1003,3.1568,0.69181,0.26962,114.8534,0.2558,0.14683,0.17677,33.44088,0.03777,0.30281,3623.62566,1.63853,0.35717,546.2164,0.30281,0.30883,0.35092,0.17677,1201.0791,3094.863,4.11048,3.39144,2.90203,0.29739
1505.2548,7.63017,4.4209,317.37,-548.9074,0.30383,4.97475,0.18591,0.28635,-548.9146,0.23291,0.33795,0.2886,33.6,2.4113,8.5,0.35187,97.95641,0.1563,4.29081,0.24986,1.00007,0.24752,0.05985,0.26603,109.6256,3590.50007,0.23714,4.69394,8.73291,4.49803,0.30383,0.26603,0.29489,0.33444,0.09235,109.0492,12.15875,0.25192,548.9074,109.803,0.2886,0.0587,2.88239,0.10104,3.14177,0.68499,0.2677,110.0292,0.23515,0.14467,0.17468,33.43444,0.03657,0.30383,3568.99934,1.19033,0.33667,548.9146,0.30383,0.29489,0.35187,0.17468,1207.98905,3111.588,4.13448,3.10887,2.8872,0.28635
1505.4072,7.58645,4.09112,317.37,-549.8592,0.30093,4.66576,0.17183,0.30703,-548.3657,0.17801,0.34466,0.32099,33.6,2.41513,8.5,0.34918,97.71089,0.14172,3.97589,0.26924,0.96909,0.2345,0.0598,0.26358,104.1988,3584.49991,0.23507,4.34413,8.67801,4.17428,0.30093,0.26358,0.30051,0.35525,0.09401,108.1094,12.37373,0.28224,549.8592,106.3448,0.32099,0.063,2.882,0.10253,3.11917,0.67776,0.2668,105.2372,0.24347,0.14235,0.17244,33.42996,0.03487,0.30093,3580.53428,1.13483,0.36912,548.3657,0.30093,0.30051,0.34917,0.17244,1174.99429,3119.406,3.78245,2.90419,2.6559,0.30703
1505.5596,7.58307,4.32379,317.37,-551.4486,0.30545,4.82065,0.17719,0.30862,-549.9463,0.16232,0.36603,0.30893,33.6,2.41733,8.5,0.35337,97.71467,0.14727,4.20037,0.27035,1.15296,0.23945,0.05975,0.2674,110.6822,3562.99919,0.23387,4.5765,8.66232,4.40326,0.30545,0.2674,0.31838,0.35653,0.10337,113.326,12.22777,0.27063,551.4486,106.3513,0.30893,0.055,2.88869,0.10288,3.11514,0.71789,0.26681,104.9291,0.26996,0.14101,0.17115,33.43104,0.02877,0.30545,3543.20026,1.28437,0.35683,549.9463,0.30545,0.31838,0.35337,0.17115,1171.63924,3119.286,4.06639,2.95187,2.84381,0.30862
1505.712,7.65696,4.27303,317.37,-549.9684,0.31779,4.89168,0.16957,0.31902,-549.4645,0.25644,0.35992,0.28586,33.6,2.4231,8.5,0.36479,98.34491,0.13937,4.1467,0.27898,1.45806,0.23241,0.05971,0.27784,125.6582,3537.49911,0.23076,4.5198,8.75644,4.36241,0.31779,0.27784,0.31327,0.366,0.09355,115.9214,11.8616,0.24831,549.9684,109.144,0.28586,0.03745,2.90621,0.10279,3.13855,0.73786,0.26911,109.375,0.26239,0.13752,0.16778,33.43537,0.02224,0.31779,3526.46773,1.51402,0.33304,549.4645,0.31779,0.31327,0.36479,0.16778,1131.15362,3099.296,3.91804,3.05611,2.76238,0.31902
1505.8644,7.7573,4.56603,317.37,-548.8905,0.31033,5.17511,0.15791,0.31593,-549.1205,0.31918,0.3371,0.32094,33.6,2.42574,8.5,0.35815,98.51243,0.12729,4.41923,0.27674,1.97464,0.22164,0.05966,0.27153,111.2921,3529.99948,0.22933,4.80481,8.81918,4.65067,0.3106,0.27176,0.29418,0.36346,0.09184,117.034,12.21928,0.28138,548.8905,105.675,0.32094,0.02722,2.90019,0.10153,3.17647,0.74642,0.26971,113.0117,0.23409,0.13591,0.16623,33.43277,0.01615,0.3106,3531.5709,1.83573,0.36841,549.1205,0.31033,0.29418,0.35789,0.16623,1114.58138,3094.026,4.19656,3.02762,2.93052,0.31593
1506.0168,7.79521,4.77486,317.37,-550.619,0.28927,5.50141,0.16404,0.28632,-550.222,0.08389,0.33272,0.27081,33.6,2.41866,8.5,0.33849,98.25658,0.13364,4.64619,0.25094,1.8256,0.2273,0.05961,0.25368,112.7242,3584.00084,0.23316,5.01774,8.58389,4.86182,0.2895,0.25387,0.29051,0.33532,0.09346,114.7429,13.00921,0.2366,550.619,106.2427,0.27081,0.0144,2.87133,0.09951,3.20066,0.72879,0.26879,93.45553,0.22866,0.14021,0.17037,33.43494,0.01789,0.2895,3571.06308,1.72592,0.31975,550.222,0.28927,0.29051,0.33827,0.17037,1118.26083,3102.082,4.31997,3.06079,3.05462,0.28632
1506.1692,7.81052,4.74235,317.37,-554.9568,0.2847,5.45105,0.16453,0.27684,-555.4337,0.17801,0.33413,0.24644,33.6,2.41082,8.5,0.33329,98.60969,0.13415,4.5945,0.24251,2.32563,0.22775,0.05956,0.24979,121.7953,3556.00088,0.23739,4.95538,8.67801,4.8052,0.28398,0.24917,0.2917,0.32609,0.09334,119.6107,13.05489,0.21462,554.9568,106.016,0.24644,0.0149,2.85986,0.09832,3.21662,0.76624,0.27007,113.7814,0.23042,0.14496,0.17496,33.41763,0.03807,0.28398,3554.92855,2.13348,0.2955,555.4337,0.2847,0.2917,0.33398,0.17496,1118.49193,3090.974,4.26417,3.33061,3.00588,0.27684
1506.3216,7.82327,4.57556,317.37,-553.684,0.29084,5.19462,0.17881,0.2948,-555.0159,0.23291,0.35004,0.30502,33.6,2.41327,8.5,0.33836,98.82756,0.14895,4.43052,0.25868,2.40339,0.24096,0.05951,0.255,124.151,3518.50051,0.23607,4.77156,8.73291,4.64405,0.28937,0.25375,0.305,0.3437,0.09212,123.4588,12.80159,0.2683,553.684,106.8156,0.30502,0.0155,2.86902,0.09915,3.21883,0.79584,0.27085,110.9819,0.25014,0.14347,0.17352,33.42977,0.04286,0.28937,3511.93384,2.23201,0.354,555.0159,0.29084,0.305,0.33974,0.17352,1113.04684,3084.16,4.1566,3.63506,2.88269,0.2948
1506.474,7.82074,4.48021,317.37,-550.7702,0.30733,5.00132,0.16539,0.30948,-552.0389,0.31134,0.33519,0.31798,33.6,2.42427,8.5,0.35366,96.23188,0.13504,4.34827,0.27099,2.3316,0.22855,0.05946,0.26899,124.5562,3622.00029,0.23012,4.676,8.81134,4.55777,0.30576,0.26766,0.29258,0.35725,0.089,119.468,12.30906,0.27903,550.7702,106.356,0.31798,0.02397,2.89587,0.09976,3.20424,0.76514,0.2613,96.0187,0.23173,0.1368,0.16709,33.43302,0.0326,0.30576,3576.06733,2.19944,0.36581,552.0389,0.30733,0.29258,0.35511,0.16709,1121.24697,3167.35,4.13738,3.87151,2.87179,0.30948
1506.6264,7.83147,4.54753,317.37,-549.8668,0.29651,5.04313,0.15215,0.2858,-551.0079,0.42114,0.35851,0.29239,33.6,2.4393,8.5,0.34439,95.41587,0.12132,4.42907,0.24991,2.14619,0.21632,0.05941,0.25982,109.7888,3562.00104,0.222,4.73643,8.92114,4.6316,0.29581,0.25923,0.31209,0.33435,0.08802,113.1575,13.16537,0.25606,549.8668,107.1897,0.29239,0.03208,2.89512,0.09938,3.19028,0.7166,0.25818,112.497,0.26064,0.12769,0.1583,33.42669,0.01752,0.29581,3592.79986,2.08579,0.34097,551.0079,0.29651,0.31209,0.34505,0.1583,1146.68747,3194.437,4.2199,3.82724,2.93571,0.2858
