DEPT,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,SPDL,MRRS,HP01,HP02,HDP3,HDPT,HDP4,HDP5,HDP6,HVOL,AVOL,BIT
1285.7,42.211186,2500.0,93.06269,0.342407,8.518806,0.079996,2.305581,2.937266,102.775617,110.140542,1.359267,12.687728,13.662113,14.35294,24.293931,15.265815,17.057818,18.367917,0.130236,0.042555,8.5
1285.8,42.190903,2508.128531,92.507592,0.337337,8.553195,0.074408,2.311587,2.967156,102.636982,110.116944,1.407089,13.127053,14.175699,14.920936,25.713388,15.907822,17.85161,19.277708,0.131621,0.043939,8.5
1285.9,42.206863,2519.53125,91.631312,0.333361,8.611049,0.068813,2.316071,2.987231,102.515653,110.182361,1.458902,11.882163,12.824416,13.493747,23.19091,14.379758,16.123775,17.402463,0.133328,0.045646,8.5
1286.0,42.225145,2519.53125,90.774714,0.334321,8.66068,0.065298,2.312608,2.977157,102.41982,110.512357,1.476489,11.934614,12.806326,13.422587,22.274201,14.234815,15.82278,16.978741,0.134254,0.046572,8.5
1286.1,42.202182,2515.078629,89.806088,0.33794,8.65833,0.065278,2.300983,2.941518,102.469878,110.959432,1.441308,13.283012,14.114531,14.69764,22.930864,15.460566,16.935157,17.99566,0.133407,0.045725,8.5
1286.2,42.249015,2518.009305,89.535033,0.338624,8.596883,0.064255,2.281559,2.854986,102.80241,111.50459,1.345682,12.982621,13.668561,14.145938,20.779087,14.766249,15.952386,16.795791,0.131394,0.043713,8.5
1286.3,42.193335,2514.648438,89.243367,0.335813,8.531062,0.057598,2.256012,2.762261,103.315375,112.090807,1.221884,12.767968,13.36509,13.77862,19.46105,14.313587,15.329459,16.046489,0.129801,0.04212,8.5
1286.4,42.19146,2514.648438,87.473011,0.332724,8.499672,0.047908,2.233839,2.687263,103.758507,112.57499,1.10102,12.778175,13.371505,13.782289,19.425775,14.313562,15.321999,16.033464,0.129229,0.041547,8.5
1286.5,42.268427,2514.648438,85.028746,0.331871,8.496678,0.039657,2.224773,2.649255,103.899535,112.317215,0.98503,12.407249,13.042672,13.484268,19.602201,14.05735,15.150978,15.926941,0.129215,0.041533,8.5
1286.6,42.212431,2515.645248,85.136148,0.332876,8.498846,0.03477,2.228232,2.671897,103.025418,111.95008,0.890192,12.063566,12.791757,13.301566,20.467455,13.9676,15.251947,16.173383,0.129227,0.041546,8.5
1286.7,42.238222,2529.950749,86.260196,0.331096,8.495099,0.036218,2.242382,2.728939,100.851893,111.923824,0.849137,12.99536,13.945788,14.617986,24.237304,15.504298,17.238262,18.501448,0.128816,0.041134,8.5
1286.8,42.203146,2543.945313,87.872086,0.322019,8.465905,0.043019,2.264475,2.803941,97.50739,111.887386,0.876795,12.401993,13.497743,14.281821,25.726714,15.326645,17.404863,18.945544,0.127516,0.039834,8.5
1286.9,42.20061,2552.45589,88.929476,0.306539,8.404941,0.050614,2.293047,2.909604,93.739114,112.287651,0.956321,11.096781,12.281919,13.141682,25.982896,14.301699,16.65443,18.434696,0.125709,0.038027,8.5
1287.0,42.209948,2541.661427,85.955806,0.291691,8.350485,0.056743,2.32842,3.009705,90.829705,112.669419,1.051274,11.373994,12.763406,13.782796,29.250669,15.172342,18.036218,20.240033,0.12451,0.036828,8.5
1287.1,42.239533,2519.53125,82.511034,0.282395,8.332696,0.061164,2.359991,3.06439,90.242095,112.453092,1.136511,15.38802,17.385501,18.85921,41.450541,20.878239,25.072668,28.327287,0.124252,0.036571,8.5
1287.2,42.245031,2522.153845,79.646181,0.276946,8.33313,0.062702,2.374151,3.070241,92.21806,112.0486,1.187775,11.89829,13.404323,14.512904,31.440877,16.028543,19.166978,21.593968,0.124253,0.036572,8.5
1287.3,42.214597,2517.005834,80.461807,0.276151,8.332521,0.061537,2.366787,3.017045,95.843083,111.676167,1.211685,9.107813,10.128386,10.871713,22.02976,11.878268,13.931398,15.494295,0.124211,0.03653,8.5
1287.4,42.202282,2514.648438,85.267933,0.283626,8.33001,0.060505,2.345774,2.928176,99.585252,111.31093,1.232266,9.884483,10.818322,11.489417,21.355106,12.387149,14.183581,15.523772,0.124125,0.036444,8.5
1287.5,42.218598,2527.358752,91.946156,0.297506,8.326865,0.060463,2.325517,2.861966,102.109566,110.922953,1.25655,11.354643,12.246776,12.880232,21.988926,13.718431,15.36736,16.575597,0.12406,0.036378,8.5
1287.6,42.226338,2537.002193,96.605507,0.31478,8.326589,0.059938,2.314444,2.868153,103.298464,110.673227,1.290156,11.268105,12.046299,12.594759,20.37741,13.315619,14.718835,15.73562,0.124167,0.036485,8.5
1287.7,42.231067,2537.317815,98.166804,0.331983,8.336274,0.060229,2.312193,2.878732,103.510829,110.455749,1.323641,11.419955,12.180677,12.715773,20.294922,13.417821,14.780617,15.765205,0.124671,0.03699,8.5
1287.8,42.236613,2543.277525,96.163954,0.345213,8.363317,0.060341,2.311148,2.898452,103.398245,110.325845,1.354954,11.707817,12.512636,13.079694,21.15049,13.824794,15.274571,16.324611,0.125648,0.037967,8.5
1287.9,42.241347,2544.353501,90.042377,0.350644,8.403124,0.060044,2.312238,2.913667,103.297185,110.205771,1.349134,10.034727,10.760901,11.27399,18.610082,11.9499,13.270311,14.230702,0.126844,0.039163,8.5
1288.0,42.246372,2548.828125,87.30974,0.349085,8.442012,0.058637,2.314075,2.899778,103.197332,109.932408,1.322345,10.566882,11.385253,11.965769,20.330565,12.733238,14.240919,15.344018,0.127961,0.04028,8.5
1288.1,42.253497,2548.828125,87.405334,0.342871,8.476674,0.0589,2.321656,2.867805,103.076286,109.550497,1.311444,10.953364,11.854506,12.496107,21.801981,13.347184,15.027913,16.264458,0.128927,0.041245,8.5
1288.2,42.238797,2534.305764,89.763502,0.333587,8.503909,0.05793,2.325854,2.844214,102.949634,109.064229,1.324161,10.82181,11.749356,12.411485,22.054719,13.29187,15.036924,16.325812,0.129659,0.041978,8.5
1288.3,42.223478,2524.59399,92.650887,0.327591,8.52411,0.054575,2.322315,2.822761,102.72565,108.306169,1.369513,9.813884,10.675866,11.292184,20.29591,12.112855,13.743266,14.950383,0.130314,0.042633,8.5
1288.4,42.269662,2525.731076,93.979981,0.328363,8.548592,0.052961,2.322815,2.818176,102.390143,107.674298,1.371648,9.82337,10.68494,11.300903,20.285655,12.121028,13.750131,14.956102,0.131117,0.043435,8.5
1288.5,42.236257,2505.841806,93.759634,0.33506,8.574542,0.049909,2.320408,2.846249,101.829816,107.091164,1.346911,9.932138,10.80112,11.42228,20.472908,12.249204,13.891429,15.106818,0.131674,0.043992,8.5
1288.6,42.207387,2503.031452,94.125545,0.343112,8.580986,0.047376,2.320041,2.874086,101.170099,106.520145,1.318116,9.932306,10.811546,11.440536,20.615767,12.278485,13.944478,15.178919,0.131645,0.043963,8.5
1288.7,42.230421,2500.782734,95.196134,0.346999,8.571196,0.044775,2.319922,2.894871,100.546383,106.129376,1.322528,9.618044,10.493444,11.120878,20.305417,11.95819,13.627413,14.867766,0.131356,0.043674,8.5
1288.8,42.256339,2504.882813,95.649842,0.341325,8.563375,0.042023,2.317996,2.90644,100.05685,105.674851,1.344016,9.486468,10.376876,11.016442,20.417283,11.871616,13.581669,14.856464,0.131222,0.04354,8.5
1288.9,42.257499,2511.641686,98.522276,0.327956,8.563163,0.04236,2.319631,2.928598,99.77161,105.106835,1.401646,9.74067,10.67046,11.339121,21.18871,12.234175,14.027046,15.365991,0.131151,0.04347,8.5
1289.0,42.24451,2531.714533,101.121658,0.315282,8.556592,0.046147,2.327578,2.957725,99.684731,104.495999,1.469614,9.640039,10.558212,11.218414,20.937352,12.102021,13.871569,15.192787,0.130751,0.04307,8.5
1289.1,42.21385,2530.697059,102.890806,0.30938,8.534467,0.050077,2.336003,2.982886,99.800632,103.89176,1.558429,9.774837,10.692391,11.351461,21.034262,12.23272,13.994955,15.308665,0.130007,0.042325,8.5
1289.2,42.254986,2529.296875,104.230259,0.313737,8.5083,0.052219,2.340187,2.988613,100.054246,103.261087,1.678717,10.047406,10.972636,11.636321,21.367221,12.522661,14.291652,15.607727,0.129429,0.041747,8.5
1289.3,42.253378,2528.049164,103.974692,0.323583,8.501432,0.052338,2.340071,2.978919,100.265669,102.720296,1.768556,9.090884,9.90886,10.494672,19.062843,11.275879,12.8315,13.986069,0.129394,0.041713,8.5
1289.4,42.25805,2543.460356,103.427944,0.329115,8.505631,0.051209,2.338147,2.965403,100.285278,102.42062,1.808458,8.464153,9.205776,9.735954,17.466068,10.441826,11.843865,12.881663,0.129354,0.041673,8.5
1289.5,42.255509,2539.880852,103.116218,0.327229,8.495022,0.051281,2.339316,2.962808,99.998879,102.147593,1.775506,8.71003,9.457336,9.990831,17.742888,10.700218,12.106442,13.145157,0.128781,0.041099,8.5
1289.6,42.284154,2543.945313,102.387957,0.319275,8.46584,0.053585,2.345813,2.97743,99.516804,101.884005,1.720851,9.615068,10.447377,11.041902,19.685603,11.832861,13.402088,14.562224,0.127931,0.040249,8.5
1289.7,42.270956,2539.0625,101.055915,0.310299,8.440937,0.056487,2.355239,2.988894,99.004199,101.691086,1.682328,9.230248,10.063754,10.660835,19.390478,11.457246,13.043696,14.221577,0.127491,0.03981,8.5
1289.8,42.256899,2543.647677,99.510547,0.305828,8.444988,0.057148,2.361273,3.004223,98.493311,101.322313,1.697332,8.635711,9.461051,10.054669,18.789766,10.849365,12.441504,13.630777,0.127946,0.040264,8.5
1289.9,42.254441,2558.59375,97.677089,0.303883,8.472711,0.056756,2.368335,3.030092,97.932173,100.937712,1.7729,8.531954,9.391802,10.012666,19.213039,10.846793,12.527257,13.789876,0.12884,0.041158,8.5
1290.0,42.258326,2539.029103,99.074147,0.302364,8.502697,0.055661,2.378263,3.085086,97.291114,100.612354,1.884375,8.118774,8.963294,9.57457,18.663726,10.397623,12.061497,13.316182,0.129593,0.041911,8.5
1290.1,42.247144,2520.663563,103.650389,0.301817,8.519886,0.053546,2.385532,3.13387,96.560759,100.220993,1.988972,9.409507,10.39786,11.113787,21.753239,12.078408,14.030573,15.504314,0.129926,0.042244,8.5
1290.2,42.261036,2537.596041,107.707385,0.303113,8.522607,0.054315,2.393573,3.139326,95.87247,99.900231,2.067279,11.913277,13.175385,14.090229,27.70208,15.323622,17.822129,19.71023,0.130039,0.042357,8.5
1290.3,42.249967,2524.414063,109.509136,0.304581,8.529452,0.05728,2.396342,3.130084,95.456818,99.61775,2.106367,9.520229,10.537314,11.275046,22.262727,12.270262,14.28821,15.814684,0.130414,0.042733,8.5
1290.4,42.260072,2524.414063,108.270763,0.308352,8.549202,0.062546,2.394984,3.096319,95.257624,99.316667,2.118064,9.44675,10.461096,11.197138,22.170304,12.190439,14.205661,15.730995,0.131146,0.043465,8.5
1290.5,42.274642,2539.007374,104.057737,0.312434,8.5781,0.068955,2.393028,3.046691,95.351461,99.151779,2.13291,9.573433,10.597194,11.339824,22.411581,12.34172,14.373434,15.9105,0.132094,0.044412,8.5
1290.6,42.279753,2543.945313,99.222762,0.312358,8.611596,0.074765,2.394037,3.016816,95.891819,98.947396,2.169425,9.454108,10.445426,11.163402,21.848645,12.130665,14.0878,15.564994,0.133163,0.045482,8.5
1290.7,42.213643,2551.430155,95.787681,0.30828,8.646344,0.077906,2.395257,2.990739,96.917963,99.108437,2.199044,9.857222,10.846371,11.560369,22.131589,12.519342,14.450444,15.900682,0.134038,0.046357,8.5
1290.8,42.265894,2557.725843,95.051265,0.303558,8.66267,0.077597,2.392812,2.963229,98.17236,99.491497,2.215736,9.782249,10.707763,11.372952,21.150898,12.262883,14.044007,15.373021,0.134026,0.046345,8.5
1290.9,42.25719,2545.862555,95.14837,0.299158,8.638163,0.07442,2.386567,2.943343,99.249397,100.191003,2.224323,9.377897,10.213973,10.81239,19.548092,11.609976,13.196877,14.373622,0.132752,0.045071,8.5
1291.0,42.25023,2543.945313,94.074205,0.295242,8.575672,0.068679,2.373769,2.921907,99.507739,101.009494,2.209276,10.193269,11.060925,11.68002,20.660919,12.502853,14.132785,15.335832,0.130664,0.042982,8.5
1291.1,42.298574,2539.239888,91.81008,0.293016,8.501564,0.063577,2.359673,2.872688,98.519412,101.734758,2.144672,10.880752,11.804649,12.463764,22.026217,13.339651,15.074259,16.354242,0.128485,0.040803,8.5
1291.2,42.252833,2542.721956,91.310785,0.291264,8.435869,0.059966,2.344019,2.816982,96.562827,102.541436,2.046194,9.602287,10.450349,11.056955,19.900235,11.864988,13.471212,14.661142,0.126706,0.039024,8.5
1291.3,42.256666,2541.330929,91.939535,0.289376,8.386819,0.059084,2.332406,2.780495,94.732942,103.016844,1.901358,7.836867,8.570555,9.097473,16.835373,9.801928,11.21031,12.259995,0.125534,0.037853,8.5
1291.4,42.265462,2543.945313,94.023838,0.289126,8.36233,0.060344,2.327949,2.795962,94.027014,103.357699,1.710733,7.554431,8.304067,8.844728,16.84184,9.570343,11.029807,12.124493,0.125173,0.037491,8.5
1291.5,42.245158,2539.589427,97.060303,0.292914,8.367086,0.062586,2.329729,2.85198,94.980299,103.712058,1.560322,9.37711,10.344327,11.043952,21.438139,11.985399,13.886832,15.319242,0.125586,0.037904,8.5
1291.6,42.303777,2567.843916,97.321374,0.298329,8.393016,0.064886,2.334567,2.901435,97.280358,103.887146,1.545826,11.09956,12.259222,13.098886,25.588957,14.229797,16.517126,18.242808,0.126428,0.038746,8.5
1291.7,42.264564,2560.362659,94.445807,0.302801,8.421659,0.065479,2.338357,2.929192,99.830348,104.383499,1.634666,8.157845,9.006364,9.620527,18.736522,10.447457,12.119137,13.379682,0.127112,0.03943,8.5
1291.8,42.278154,2540.723183,91.481828,0.304952,8.435892,0.063118,2.337772,2.928983,101.527553,104.897257,1.775079,7.460811,8.236925,8.798685,17.142683,9.555065,11.084147,12.237179,0.127374,0.039693,8.5
1291.9,42.256207,2532.934133,89.498122,0.305686,8.437849,0.059388,2.334477,2.90893,101.808707,105.459635,1.912681,9.715148,10.720853,11.448519,22.251151,12.427944,14.406858,15.898249,0.127408,0.039726,8.5
1292.0,42.262346,2529.503615,88.7006,0.304989,8.438415,0.057864,2.335013,2.898468,100.844994,105.958462,1.925565,10.310849,11.368043,12.132396,23.472793,13.160508,15.235603,16.797745,0.127443,0.039761,8.5
1292.1,42.2064,2535.010872,89.217781,0.302758,8.440533,0.060274,2.340991,2.884135,99.445421,106.191847,1.801594,9.477776,10.427853,11.113585,21.268603,12.034513,13.888749,15.281057,0.127544,0.039863,8.5
1292.2,42.275417,2539.0625,88.925575,0.298579,8.446712,0.06534,2.348468,2.848244,98.484837,106.438665,1.658659,9.486607,10.39352,11.045832,20.656041,11.919128,13.66883,14.975868,0.127867,0.040185,8.5
1292.3,42.259033,2539.0625,89.12933,0.293768,8.463525,0.067731,2.344975,2.794536,98.473963,106.747804,1.5729,10.824235,11.79466,12.489509,22.642328,13.415954,15.260271,16.628712,0.128447,0.040765,8.5
1292.4,42.271235,2543.002119,89.656869,0.29217,8.484928,0.066765,2.329544,2.740487,99.362139,107.277849,1.529306,11.13575,12.078811,12.751495,22.511111,13.645291,15.414995,16.720587,0.12899,0.041309,8.5
1292.5,42.277347,2544.127661,91.807885,0.296436,8.497417,0.065185,2.31047,2.718747,100.537672,107.934633,1.501066,8.489785,9.189281,9.687345,16.893682,10.348057,11.652955,12.613074,0.129227,0.041546,8.5
1292.6,42.289066,2552.586283,93.875118,0.30771,8.498981,0.064153,2.297917,2.73014,101.345095,108.524399,1.442635,6.967765,7.549314,7.963742,13.967064,8.513919,9.601801,10.403243,0.129276,0.041594,8.5
1292.7,42.277845,2553.142622,94.717964,0.320925,8.500854,0.062933,2.295232,2.757698,101.678723,109.129995,1.326351,8.986912,9.775871,10.33998,18.562568,11.091134,12.583461,13.688365,0.129348,0.041666,8.5
1292.8,42.277065,2561.782707,92.408481,0.330954,8.503774,0.061722,2.301541,2.778431,101.666678,109.480299,1.250183,11.40387,12.463287,13.223724,24.386769,14.239883,16.26988,17.78164,0.129425,0.041743,8.5
1292.9,42.321896,2559.256783,90.321209,0.33388,8.505588,0.059871,2.310101,2.779192,101.546724,109.641745,1.242756,9.219131,10.119225,10.767608,20.342786,11.636828,13.382082,14.68872,0.129436,0.041754,8.5
1293.0,42.302457,2543.211502,89.6005,0.330968,8.50356,0.057353,2.314043,2.769537,101.500976,109.801368,1.265672,7.817217,8.60515,9.174084,17.597427,9.938437,11.478313,12.635279,0.129288,0.041607,8.5
1293.1,42.284515,2535.575647,88.102031,0.32738,8.494508,0.055029,2.310841,2.75966,101.526996,109.971736,1.310077,8.529991,9.399355,10.027623,19.367876,10.87235,12.576222,13.858051,0.128966,0.041284,8.5
1293.2,42.269238,2551.183157,89.133642,0.325667,8.48227,0.052653,2.304206,2.745184,101.755739,110.270413,1.324521,10.27658,11.283276,12.008637,22.727114,12.981289,14.934949,16.3982,0.128611,0.040929,8.5
1293.3,42.257915,2553.1223,90.214615,0.325886,8.471703,0.047083,2.289071,2.720531,102.339797,110.793715,1.305915,10.558603,11.527412,12.222225,22.387553,13.149979,15.001152,16.378011,0.128343,0.040661,8.5
1293.4,42.296159,2544.350297,88.724778,0.328594,8.465238,0.039796,2.265472,2.689402,103.317414,111.447102,1.280016,9.62282,10.46848,11.073152,19.897036,11.878343,13.478093,14.662578,0.128206,0.040525,8.5
1293.5,42.30314,2543.945313,87.429697,0.33266,8.464138,0.036821,2.244837,2.634852,104.499432,112.118852,1.240235,9.768155,10.596952,11.188193,19.753498,11.973847,13.529652,14.67761,0.128286,0.040605,8.5
1293.6,42.289848,2542.300123,85.7257,0.335617,8.472859,0.037163,2.229997,2.601628,105.462619,112.567135,1.147475,10.237117,11.125013,11.759332,20.994243,12.603336,14.278131,15.51657,0.128728,0.041046,8.5
1293.7,42.282281,2541.731457,82.773909,0.338514,8.495767,0.036894,2.218091,2.59827,105.940355,112.956279,1.02641,9.936436,10.82888,11.467955,20.827434,12.320108,14.016751,15.275789,0.129655,0.041973,8.5
1293.8,42.253989,2543.945313,81.789609,0.342444,8.536507,0.036346,2.213139,2.618761,105.806327,113.182733,0.92584,10.162537,11.08163,11.740088,21.382866,12.61845,14.368405,15.667883,0.131044,0.043363,8.5
1293.9,42.252396,2548.659168,83.73878,0.342565,8.587754,0.036481,2.217797,2.683227,105.161038,113.265929,0.869534,9.836439,10.71382,11.3418,20.495382,12.178787,13.844068,15.07892,0.132503,0.044822,8.5
1294.0,42.255509,2543.945313,86.620186,0.335601,8.626887,0.038036,2.231441,2.772187,104.177412,113.273986,0.853469,9.51053,10.384202,11.010819,20.16119,11.847555,13.517238,14.759201,0.133419,0.045738,8.5
1294.1,42.278895,2545.817746,89.379804,0.324962,8.643447,0.042602,2.253425,2.827308,102.999238,113.394039,0.869508,9.939222,10.944734,11.671146,22.412919,12.647542,14.616157,16.096539,0.133677,0.045995,8.5
1294.2,42.275215,2551.719939,90.063755,0.316248,8.641363,0.047393,2.275273,2.838265,101.796008,113.379934,0.931423,10.40027,11.574398,12.429995,25.295528,13.58909,15.954964,17.757164,0.133264,0.045583,8.5
1294.3,42.298198,2549.800618,88.239466,0.310807,8.611068,0.049748,2.290916,2.820717,100.787282,113.382095,1.018853,9.148009,10.242224,11.043497,23.226236,12.133825,14.374855,16.094418,0.131827,0.044146,8.5
1294.4,42.300347,2524.368925,86.636763,0.309461,8.54243,0.050049,2.300523,2.7884,100.118177,113.461039,1.111011,9.731725,10.838452,11.645347,23.792856,12.738965,14.972765,16.675585,0.129721,0.04204,8.5
1294.5,42.264105,2519.53125,86.180858,0.312802,8.479586,0.048931,2.301585,2.761971,100.078805,113.31036,1.19753,10.553942,11.601242,12.356849,23.581818,13.371282,15.412807,16.945051,0.128276,0.040594,8.5
1294.6,42.26521,2521.609029,87.334146,0.317976,8.452932,0.048525,2.297525,2.744504,100.710833,113.289282,1.258058,10.025452,10.820551,11.385618,19.531068,12.13395,13.608067,14.68979,0.127789,0.040107,8.5
1294.7,42.269604,2521.321271,89.585078,0.324041,8.447431,0.04801,2.286189,2.71356,101.855483,113.454004,1.319117,10.07555,10.724247,11.179895,17.600655,11.776942,12.933634,13.767606,0.127518,0.039836,8.5
1294.8,42.302689,2519.53125,91.066638,0.334108,8.43273,0.047302,2.269308,2.675202,103.233956,113.753098,1.461899,9.75423,10.323937,10.722115,16.297675,11.241506,12.240649,12.95562,0.126677,0.038996,8.5
1294.9,42.227018,2519.53125,90.170673,0.346832,8.385292,0.046784,2.251781,2.646555,104.535655,114.272769,1.596309,9.72886,10.28601,10.67506,16.112008,11.182131,12.156329,12.852505,0.12494,0.037258,8.5
1295.0,42.283966,2520.781037,87.592736,0.352668,8.317744,0.048554,2.244388,2.642614,105.147008,114.651976,1.576121,9.491779,10.068041,10.471547,16.141316,10.998774,12.015656,12.745352,0.123334,0.035652,8.5
1295.1,42.296018,2522.152746,85.041952,0.350417,8.286338,0.050302,2.245435,2.663454,104.777529,114.998215,1.430019,9.013203,9.626573,10.058588,16.193021,10.626072,11.72974,12.528727,0.123127,0.035445,8.5
